Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00    1886/302450      non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyLeftWall(NSEOF::FlowField&, int, int) [37]
                0.00    0.00    1886/302450      non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyRightWall(NSEOF::FlowField&, int, int) [38]
                0.00    0.00   18942/302450      NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int) [32]
                0.00    0.00   18942/302450      NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int) [9]
                0.00    0.00   35424/302450      NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int) [5]
                0.00    0.00   47832/302450      NSEOF::Solvers::computeMatrix2D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [287]
                0.00    0.00  170478/302450      NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int) [4]
[23]     0.0    0.00    0.00  302450         NSEOF::UniformMeshsize::getDy(int, int) const [23]
-----------------------------------------------
                0.00    0.00     792/299134      NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int) [55]
                0.00    0.00     820/299134      NSEOF::Stencils::ObstacleStencil::apply(NSEOF::FlowField&, int, int) [33]
                0.00    0.00    1066/299134      non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int) [44]
                0.00    0.00    1066/299134      non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyBottomWall(NSEOF::FlowField&, int, int) [45]
                0.00    0.00    1886/299134      non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyLeftWall(NSEOF::FlowField&, int, int) [37]
                0.00    0.00    1886/299134      non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyRightWall(NSEOF::FlowField&, int, int) [38]
                0.00    0.00   18942/299134      NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int) [32]
                0.00    0.00   18942/299134      NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int) [9]
                0.00    0.00   35424/299134      NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int) [5]
                0.00    0.00   47832/299134      NSEOF::Solvers::computeMatrix2D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [287]
                0.00    0.00  170478/299134      NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int) [4]
[24]     0.0    0.00    0.00  299134         NSEOF::UniformMeshsize::getDx(int, int) const [24]
-----------------------------------------------
                0.00    0.00    1066/251966      non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int) [44]
                0.00    0.00    1066/251966      non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyBottomWall(NSEOF::FlowField&, int, int) [45]
                0.00    0.00    1886/251966      non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyLeftWall(NSEOF::FlowField&, int, int) [37]
                0.00    0.00    1886/251966      non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyRightWall(NSEOF::FlowField&, int, int) [38]
                0.00    0.00    2988/251966      NSEOF::Stencils::MovingWallVelocityStencil::applyBottomWall(NSEOF::FlowField&, int, int) [47]
                0.00    0.00    2988/251966      NSEOF::Stencils::MovingWallVelocityStencil::applyTopWall(NSEOF::FlowField&, int, int) [46]
                0.00    0.00    5478/251966      NSEOF::Stencils::BFInputVelocityStencil::applyLeftWall(NSEOF::FlowField&, int, int) [39]
                0.00    0.00    7304/251966      NSEOF::Stencils::NeumannVelocityBoundaryStencil::applyRightWall(NSEOF::FlowField&, int, int) [40]
                0.00    0.00   18942/251966      NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int) [32]
                0.00    0.00   18942/251966      NSEOF::Stencils::ObstacleStencil::apply(NSEOF::FlowField&, int, int) [33]
                0.00    0.00   18942/251966      NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int) [5]
                0.00    0.00  170478/251966      NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int) [4]
[25]     0.0    0.00    0.00  251966         NSEOF::FlowField::getVelocity() [25]
-----------------------------------------------
                0.00    0.00     984/133906      NSEOF::Stencils::MovingWallFGHStencil::applyBottomWall(NSEOF::FlowField&, int, int) [49]
                0.00    0.00     984/133906      NSEOF::Stencils::MovingWallFGHStencil::applyTopWall(NSEOF::FlowField&, int, int) [48]
                0.00    0.00    1804/133906      NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int) [41]
                0.00    0.00   18942/133906      NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int) [4]
                0.00    0.00   35424/133906      NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int) [5]
                0.00    0.00   75768/133906      NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int) [9]
[26]     0.0    0.00    0.00  133906         NSEOF::FlowField::getFGH() [26]
-----------------------------------------------
                0.00    0.00      75/70959       NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int) [55]
                0.00    0.00   16400/70959       NSEOF::Solvers::computeRHS2D(_p_KSP*, _p_Vec*, void*) [12]
                0.00    0.00   16600/70959       NSEOF::Solvers::computeMatrix2D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [287]
                0.00    0.00   18942/70959       NSEOF::Stencils::ObstacleStencil::apply(NSEOF::FlowField&, int, int) [33]
                0.00    0.00   18942/70959       NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int) [5]
[27]     0.0    0.00    0.00   70959         NSEOF::IntScalarField::getValue(int, int, int) [27]
-----------------------------------------------
                0.00    0.00      82/70930       NSEOF::Solvers::PetscSolver::solve() [8]
                0.00    0.00   70848/70930       NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int) [5]
[28]     0.0    0.00    0.00   70930         NSEOF::FlowField::getPressure() [28]
-----------------------------------------------
                0.00    0.00      82/38313       NSEOF::Solvers::computeRHS2D(_p_KSP*, _p_Vec*, void*) [12]
                0.00    0.00      83/38313       NSEOF::Solvers::computeMatrix2D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [287]
                0.00    0.00     264/38313       NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int) [55]
                0.00    0.00   18942/38313       NSEOF::Stencils::ObstacleStencil::apply(NSEOF::FlowField&, int, int) [33]
                0.00    0.00   18942/38313       NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int) [5]
[29]     0.0    0.00    0.00   38313         NSEOF::FlowField::getFlags() [29]
-----------------------------------------------
                0.00    0.00   19404/19404       NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [63]
[30]     0.0    0.00    0.00   19404         NSEOF::UniformMeshsize::getDx(int, int, int) const [30]
-----------------------------------------------
                0.00    0.00      82/19024       NSEOF::Solvers::computeRHS2D(_p_KSP*, _p_Vec*, void*) [12]
                0.00    0.00   18942/19024       NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int) [9]
[31]     0.0    0.00    0.00   19024         NSEOF::FlowField::getRHS() [31]
-----------------------------------------------
                0.00    0.00   18942/18942       NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
[32]     0.0    0.00    0.00   18942         NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int) [32]
                0.00    0.00   18942/251966      NSEOF::FlowField::getVelocity() [25]
                0.00    0.00   18942/435780      NSEOF::VectorField::getVector(int, int, int) [22]
                0.00    0.00   18942/299134      NSEOF::UniformMeshsize::getDx(int, int) const [24]
                0.00    0.00   18942/302450      NSEOF::UniformMeshsize::getDy(int, int) const [23]
-----------------------------------------------
                0.00    0.00   18942/18942       NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
[33]     0.0    0.00    0.00   18942         NSEOF::Stencils::ObstacleStencil::apply(NSEOF::FlowField&, int, int) [33]
                0.00    0.00   18942/38313       NSEOF::FlowField::getFlags() [29]
                0.00    0.00   18942/70959       NSEOF::IntScalarField::getValue(int, int, int) [27]
                0.00    0.00   18942/251966      NSEOF::FlowField::getVelocity() [25]
                0.00    0.00    1968/435780      NSEOF::VectorField::getVector(int, int, int) [22]
                0.00    0.00     820/299134      NSEOF::UniformMeshsize::getDx(int, int) const [24]
                0.00    0.00     492/302450      NSEOF::UniformMeshsize::getDy(int, int) const [23]
-----------------------------------------------
                0.00    0.00     495/15067       NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
                0.00    0.00   14572/15067       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
[34]     0.0    0.00    0.00   15067         NSEOF::FlowField::getCellsY() const [34]
-----------------------------------------------
                0.00    0.00     495/12597       NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
                0.00    0.00   12102/12597       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
[35]     0.0    0.00    0.00   12597         NSEOF::FlowField::getCellsX() const [35]
-----------------------------------------------
                0.00    0.00       7/3985        NSEOF::Stencils::BFInputVelocityStencil::BFInputVelocityStencil(NSEOF::Parameters const&) [118]
                0.00    0.00      84/3985        NSEOF::Stencils::VTKStencil::setFirstCorner_(int, int, int) [62]
                0.00    0.00     264/3985        NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int) [55]
                0.00    0.00    1804/3985        NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int) [41]
                0.00    0.00    1826/3985        NSEOF::Stencils::BFInputVelocityStencil::applyLeftWall(NSEOF::FlowField&, int, int) [39]
[36]     0.0    0.00    0.00    3985         NSEOF::UniformMeshsize::getPosY(int, int) const [36]
-----------------------------------------------
                0.00    0.00    1886/1886        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
[37]     0.0    0.00    0.00    1886         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyLeftWall(NSEOF::FlowField&, int, int) [37]
                0.00    0.00    1886/251966      NSEOF::FlowField::getVelocity() [25]
                0.00    0.00    1886/435780      NSEOF::VectorField::getVector(int, int, int) [22]
                0.00    0.00    1886/299134      NSEOF::UniformMeshsize::getDx(int, int) const [24]
                0.00    0.00    1886/302450      NSEOF::UniformMeshsize::getDy(int, int) const [23]
-----------------------------------------------
                0.00    0.00    1886/1886        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
[38]     0.0    0.00    0.00    1886         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyRightWall(NSEOF::FlowField&, int, int) [38]
                0.00    0.00    1886/251966      NSEOF::FlowField::getVelocity() [25]
                0.00    0.00    1886/435780      NSEOF::VectorField::getVector(int, int, int) [22]
                0.00    0.00    1886/299134      NSEOF::UniformMeshsize::getDx(int, int) const [24]
                0.00    0.00    1886/302450      NSEOF::UniformMeshsize::getDy(int, int) const [23]
-----------------------------------------------
                0.00    0.00    1826/1826        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
[39]     0.0    0.00    0.00    1826         NSEOF::Stencils::BFInputVelocityStencil::applyLeftWall(NSEOF::FlowField&, int, int) [39]
                0.00    0.00    5478/251966      NSEOF::FlowField::getVelocity() [25]
                0.00    0.00    5478/435780      NSEOF::VectorField::getVector(int, int, int) [22]
                0.00    0.00    1826/3985        NSEOF::UniformMeshsize::getPosY(int, int) const [36]
                0.00    0.00    1826/302450      NSEOF::UniformMeshsize::getDy(int, int) const [23]
-----------------------------------------------
                0.00    0.00    1826/1826        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
[40]     0.0    0.00    0.00    1826         NSEOF::Stencils::NeumannVelocityBoundaryStencil::applyRightWall(NSEOF::FlowField&, int, int) [40]
                0.00    0.00    7304/251966      NSEOF::FlowField::getVelocity() [25]
                0.00    0.00    7304/435780      NSEOF::VectorField::getVector(int, int, int) [22]
-----------------------------------------------
                0.00    0.00    1804/1804        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
[41]     0.0    0.00    0.00    1804         NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int) [41]
                0.00    0.00    1804/3985        NSEOF::UniformMeshsize::getPosY(int, int) const [36]
                0.00    0.00    1804/302450      NSEOF::UniformMeshsize::getDy(int, int) const [23]
                0.00    0.00    1804/133906      NSEOF::FlowField::getFGH() [26]
                0.00    0.00    1804/435780      NSEOF::VectorField::getVector(int, int, int) [22]
-----------------------------------------------
                0.00    0.00    1804/1804        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
[42]     0.0    0.00    0.00    1804         NSEOF::Stencils::NeumannFGHBoundaryStencil::applyTopWall(NSEOF::FlowField&, int, int) [42]
-----------------------------------------------
                0.00    0.00    1764/1764        NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [63]
[43]     0.0    0.00    0.00    1764         NSEOF::UniformMeshsize::getDy(int, int, int) const [43]
-----------------------------------------------
                0.00    0.00    1066/1066        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
[44]     0.0    0.00    0.00    1066         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int) [44]
                0.00    0.00    1066/251966      NSEOF::FlowField::getVelocity() [25]
                0.00    0.00    1066/435780      NSEOF::VectorField::getVector(int, int, int) [22]
                0.00    0.00    1066/299134      NSEOF::UniformMeshsize::getDx(int, int) const [24]
                0.00    0.00    1066/302450      NSEOF::UniformMeshsize::getDy(int, int) const [23]
-----------------------------------------------
                0.00    0.00    1066/1066        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
[45]     0.0    0.00    0.00    1066         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyBottomWall(NSEOF::FlowField&, int, int) [45]
                0.00    0.00    1066/251966      NSEOF::FlowField::getVelocity() [25]
                0.00    0.00    1066/435780      NSEOF::VectorField::getVector(int, int, int) [22]
                0.00    0.00    1066/299134      NSEOF::UniformMeshsize::getDx(int, int) const [24]
                0.00    0.00    1066/302450      NSEOF::UniformMeshsize::getDy(int, int) const [23]
-----------------------------------------------
                0.00    0.00     996/996         NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
[46]     0.0    0.00    0.00     996         NSEOF::Stencils::MovingWallVelocityStencil::applyTopWall(NSEOF::FlowField&, int, int) [46]
                0.00    0.00    2988/251966      NSEOF::FlowField::getVelocity() [25]
                0.00    0.00    2988/435780      NSEOF::VectorField::getVector(int, int, int) [22]
-----------------------------------------------
                0.00    0.00     996/996         NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
[47]     0.0    0.00    0.00     996         NSEOF::Stencils::MovingWallVelocityStencil::applyBottomWall(NSEOF::FlowField&, int, int) [47]
                0.00    0.00    2988/251966      NSEOF::FlowField::getVelocity() [25]
                0.00    0.00    2988/435780      NSEOF::VectorField::getVector(int, int, int) [22]
-----------------------------------------------
                0.00    0.00     984/984         NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
[48]     0.0    0.00    0.00     984         NSEOF::Stencils::MovingWallFGHStencil::applyTopWall(NSEOF::FlowField&, int, int) [48]
                0.00    0.00     984/133906      NSEOF::FlowField::getFGH() [26]
                0.00    0.00     984/435780      NSEOF::VectorField::getVector(int, int, int) [22]
-----------------------------------------------
                0.00    0.00     984/984         NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
[49]     0.0    0.00    0.00     984         NSEOF::Stencils::MovingWallFGHStencil::applyBottomWall(NSEOF::FlowField&, int, int) [49]
                0.00    0.00     984/133906      NSEOF::FlowField::getFGH() [26]
                0.00    0.00     984/435780      NSEOF::VectorField::getVector(int, int, int) [22]
-----------------------------------------------
                0.00    0.00     756/756         NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int) [10]
[50]     0.0    0.00    0.00     756         void std::vector<double*, std::allocator<double*> >::_M_realloc_insert<double* const&>(__gnu_cxx::__normal_iterator<double**, std::vector<double*, std::allocator<double*> > >, double* const&) [50]
-----------------------------------------------
                0.00    0.00     756/756         NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int) [10]
[51]     0.0    0.00    0.00     756         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [51]
-----------------------------------------------
                0.00    0.00     495/495         NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
[52]     0.0    0.00    0.00     495         NSEOF::FlowField::getCellsZ() const [52]
-----------------------------------------------
                0.00    0.00      84/348         NSEOF::Stencils::VTKStencil::setFirstCorner_(int, int, int) [62]
                0.00    0.00     264/348         NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int) [55]
[53]     0.0    0.00    0.00     348         NSEOF::UniformMeshsize::getPosX(int, int) const [53]
-----------------------------------------------
                0.00    0.00       8/341         NSEOF::readStringMandatory(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, tinyxml2::XMLElement*) [86]
                0.00    0.00      28/341         tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [137]
                0.00    0.00      88/341         tinyxml2::XMLElement::FindAttribute(char const*) const [79]
                0.00    0.00     103/341         tinyxml2::XMLNode::FirstChildElement(char const*) const [70]
                0.00    0.00     114/341         tinyxml2::XMLElement::ParseAttributes(char*) [74]
[54]     0.0    0.00    0.00     341         tinyxml2::StrPair::GetStr() [54]
-----------------------------------------------
                0.00    0.00     264/264         NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
[55]     0.0    0.00    0.00     264         NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int) [55]
                0.00    0.00     792/299134      NSEOF::UniformMeshsize::getDx(int, int) const [24]
                0.00    0.00     792/302450      NSEOF::UniformMeshsize::getDy(int, int) const [23]
                0.00    0.00     264/38313       NSEOF::FlowField::getFlags() [29]
                0.00    0.00     264/348         NSEOF::UniformMeshsize::getPosX(int, int) const [53]
                0.00    0.00     264/3985        NSEOF::UniformMeshsize::getPosY(int, int) const [36]
                0.00    0.00      75/70959       NSEOF::IntScalarField::getValue(int, int, int) [27]
-----------------------------------------------
                0.00    0.00     246/246         NSEOF::Simulation::setTimeStep() [7]
[56]     0.0    0.00    0.00     246         NSEOF::Stencils::MaxUStencil::getMaxValues() const [56]
-----------------------------------------------
                0.00    0.00     109/224         tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [137]
                0.00    0.00     115/224         tinyxml2::XMLNode::FirstChildElement(char const*) const [70]
[57]     0.0    0.00    0.00     224         tinyxml2::XMLElement::ToElement() [57]
-----------------------------------------------
                0.00    0.00       1/165         NSEOF::Simulation::initializeFlowField() [13]
                0.00    0.00      82/165         NSEOF::Simulation::solveTimestep() [1]
                0.00    0.00      82/165         NSEOF::Simulation::setTimeStep() [7]
[58]     0.0    0.00    0.00     165         NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [58]
                0.00    0.00   14572/15067       NSEOF::FlowField::getCellsY() const [34]
                0.00    0.00   12102/12597       NSEOF::FlowField::getCellsX() const [35]
                0.00    0.00    1886/1886        non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyRightWall(NSEOF::FlowField&, int, int) [38]
                0.00    0.00    1886/1886        non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyLeftWall(NSEOF::FlowField&, int, int) [37]
                0.00    0.00    1826/1826        NSEOF::Stencils::NeumannVelocityBoundaryStencil::applyRightWall(NSEOF::FlowField&, int, int) [40]
                0.00    0.00    1826/1826        NSEOF::Stencils::BFInputVelocityStencil::applyLeftWall(NSEOF::FlowField&, int, int) [39]
                0.00    0.00    1804/1804        NSEOF::Stencils::NeumannFGHBoundaryStencil::applyTopWall(NSEOF::FlowField&, int, int) [42]
                0.00    0.00    1804/1804        NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int) [41]
                0.00    0.00    1066/1066        non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int) [44]
                0.00    0.00    1066/1066        non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyBottomWall(NSEOF::FlowField&, int, int) [45]
                0.00    0.00     996/996         NSEOF::Stencils::MovingWallVelocityStencil::applyTopWall(NSEOF::FlowField&, int, int) [46]
                0.00    0.00     996/996         NSEOF::Stencils::MovingWallVelocityStencil::applyBottomWall(NSEOF::FlowField&, int, int) [47]
                0.00    0.00     984/984         NSEOF::Stencils::MovingWallFGHStencil::applyTopWall(NSEOF::FlowField&, int, int) [48]
                0.00    0.00     984/984         NSEOF::Stencils::MovingWallFGHStencil::applyBottomWall(NSEOF::FlowField&, int, int) [49]
-----------------------------------------------
                0.00    0.00     164/164         NSEOF::Simulation::setTimeStep() [7]
[59]     0.0    0.00    0.00     164         NSEOF::UniformMeshsize::getDxMin() const [59]
-----------------------------------------------
                0.00    0.00     164/164         NSEOF::Simulation::setTimeStep() [7]
[60]     0.0    0.00    0.00     164         NSEOF::UniformMeshsize::getDyMin() const [60]
-----------------------------------------------
                0.00    0.00       1/85          tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [137]
                0.00    0.00      41/85          tinyxml2::XMLElement::ParseDeep(char*, tinyxml2::StrPair*) [75]
                0.00    0.00      43/85          tinyxml2::XMLAttribute::ParseDeep(char*, bool) [71]
[61]     0.0    0.00    0.00      85         tinyxml2::XMLComment::ParseDeep(char*, tinyxml2::StrPair*) [61]
-----------------------------------------------
                0.00    0.00      84/84          NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int) [10]
[62]     0.0    0.00    0.00      84         NSEOF::Stencils::VTKStencil::setFirstCorner_(int, int, int) [62]
                0.00    0.00      84/348         NSEOF::UniformMeshsize::getPosX(int, int) const [53]
                0.00    0.00      84/3985        NSEOF::UniformMeshsize::getPosY(int, int) const [36]
-----------------------------------------------
                0.00    0.00      84/84          NSEOF::Stencils::VTKStencil::write(int) [64]
[63]     0.0    0.00    0.00      84         NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [63]
                0.00    0.00   19404/19404       NSEOF::UniformMeshsize::getDx(int, int, int) const [30]
                0.00    0.00    1764/1764        NSEOF::UniformMeshsize::getDy(int, int, int) const [43]
                0.00    0.00      84/84          NSEOF::UniformMeshsize::getDz(int, int, int) const [66]
-----------------------------------------------
                0.00    0.00      84/84          NSEOF::Simulation::plotVTK(int) [6]
[64]     0.0    0.00    0.00      84         NSEOF::Stencils::VTKStencil::write(int) [64]
                0.00    0.00      84/84          NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [63]
-----------------------------------------------
                0.00    0.00      84/84          NSEOF::Simulation::plotVTK(int) [6]
[65]     0.0    0.00    0.00      84         NSEOF::Stencils::VTKStencil::VTKStencil(NSEOF::Parameters const&) [65]
-----------------------------------------------
                0.00    0.00      84/84          NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [63]
[66]     0.0    0.00    0.00      84         NSEOF::UniformMeshsize::getDz(int, int, int) const [66]
-----------------------------------------------
                0.00    0.00      82/82          NSEOF::Simulation::setTimeStep() [7]
[67]     0.0    0.00    0.00      82         NSEOF::Stencils::MaxUStencil::reset() [67]
-----------------------------------------------
                                   1             tinyxml2::XMLComment::~XMLComment() <cycle 1> [130]
                                   1             tinyxml2::XMLDeclaration::~XMLDeclaration() <cycle 1> [136]
                                   4             tinyxml2::XMLText::~XMLText() <cycle 1> [88]
                                  42             tinyxml2::XMLNode::~XMLNode() <cycle 1> [73]
                0.00    0.00       1/18          tinyxml2::XMLDocument::~XMLDocument() [134]
                0.00    0.00       1/18          tinyxml2::XMLDocument::LoadFile(_IO_FILE*) [131]
                0.00    0.00       1/18          tinyxml2::XMLDocument::LoadFile(char const*) [132]
[68]     0.0    0.00    0.00      51         tinyxml2::XMLNode::DeleteChildren() <cycle 1> [68]
                0.00    0.00      27/41          tinyxml2::XMLElement::~XMLElement() [76]
                0.00    0.00      27/41          tinyxml2::MemPoolT<104>::Free(void*) [78]
                0.00    0.00       4/4           tinyxml2::MemPoolT<96>::Free(void*) [90]
                0.00    0.00       2/2           tinyxml2::MemPoolT<88>::Free(void*) [95]
                                  27             tinyxml2::XMLNode::~XMLNode() <cycle 1> [73]
                                   4             tinyxml2::XMLText::~XMLText() <cycle 1> [88]
                                   1             tinyxml2::XMLComment::~XMLComment() <cycle 1> [130]
                                   1             tinyxml2::XMLDeclaration::~XMLDeclaration() <cycle 1> [136]
-----------------------------------------------
                0.00    0.00      48/48          tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [137]
[69]     0.0    0.00    0.00      48         tinyxml2::XMLDocument::Identify(char*, tinyxml2::XMLNode**) [69]
-----------------------------------------------
                0.00    0.00      12/44          NSEOF::readWall(tinyxml2::XMLElement*, double*, double&) [85]
                0.00    0.00      32/44          NSEOF::Configuration::loadParameters(NSEOF::Parameters&, ompi_communicator_t* const&) [243]
[70]     0.0    0.00    0.00      44         tinyxml2::XMLNode::FirstChildElement(char const*) const [70]
                0.00    0.00     115/224         tinyxml2::XMLElement::ToElement() [57]
                0.00    0.00     103/341         tinyxml2::StrPair::GetStr() [54]
                0.00    0.00      12/24          tinyxml2::XMLNode::ToElement() [81]
-----------------------------------------------
                0.00    0.00      43/43          tinyxml2::XMLElement::ParseAttributes(char*) [74]
[71]     0.0    0.00    0.00      43         tinyxml2::XMLAttribute::ParseDeep(char*, bool) [71]
                0.00    0.00      43/85          tinyxml2::XMLComment::ParseDeep(char*, tinyxml2::StrPair*) [61]
-----------------------------------------------
                0.00    0.00      43/43          tinyxml2::XMLElement::~XMLElement() [76]
[72]     0.0    0.00    0.00      43         tinyxml2::MemPoolT<72>::Free(void*) [72]
-----------------------------------------------
                                  27             tinyxml2::XMLNode::DeleteChildren() <cycle 1> [68]
                0.00    0.00       1/18          NSEOF::Configuration::loadParameters(NSEOF::Parameters&, ompi_communicator_t* const&) [243]
                0.00    0.00      14/18          tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [137]
[73]     0.0    0.00    0.00      42         tinyxml2::XMLNode::~XMLNode() <cycle 1> [73]
                                  42             tinyxml2::XMLNode::DeleteChildren() <cycle 1> [68]
-----------------------------------------------
                0.00    0.00      41/41          tinyxml2::XMLElement::ParseDeep(char*, tinyxml2::StrPair*) [75]
[74]     0.0    0.00    0.00      41         tinyxml2::XMLElement::ParseAttributes(char*) [74]
                0.00    0.00     114/341         tinyxml2::StrPair::GetStr() [54]
                0.00    0.00      43/43          tinyxml2::XMLAttribute::ParseDeep(char*, bool) [71]
-----------------------------------------------
                0.00    0.00      41/41          tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [137]
[75]     0.0    0.00    0.00      41         tinyxml2::XMLElement::ParseDeep(char*, tinyxml2::StrPair*) [75]
                0.00    0.00      41/85          tinyxml2::XMLComment::ParseDeep(char*, tinyxml2::StrPair*) [61]
                0.00    0.00      41/41          tinyxml2::XMLElement::ParseAttributes(char*) [74]
-----------------------------------------------
                0.00    0.00      14/41          tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [137]
                0.00    0.00      27/41          tinyxml2::XMLNode::DeleteChildren() <cycle 1> [68]
[76]     0.0    0.00    0.00      41         tinyxml2::XMLElement::~XMLElement() [76]
                0.00    0.00      43/43          tinyxml2::MemPoolT<72>::Free(void*) [72]
-----------------------------------------------
