Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00  136000/1700940     NSEOF::Solvers::computeRHS3D(_p_KSP*, _p_Vec*, void*) [18]
                0.00    0.00  140000/1700940     NSEOF::FlowField::getPressureAndVelocity(double&, double*, int, int, int) [16]
                0.00    0.00  172788/1700940     NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int, int) [8]
                0.00    0.00  215424/1700940     NSEOF::Solvers::PetscSolver::solve() [17]
                0.01    0.00 1036728/1700940     NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [13]
[12]     6.7    0.01    0.00 1700940         NSEOF::ScalarField::getScalar(int, int, int) [12]
-----------------------------------------------
                0.00    0.01  172788/172788      NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
[13]     6.3    0.00    0.01  172788         NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [13]
                0.01    0.00 1036728/1700940     NSEOF::ScalarField::getScalar(int, int, int) [12]
                0.00    0.00 1036728/8303956     NSEOF::VectorField::getVector(int, int, int) [7]
                0.00    0.00  345576/6062114     NSEOF::UniformMeshsize::getDx(int, int, int) const [10]
                0.00    0.00  172788/5769848     NSEOF::FlowField::getVelocity() [11]
                0.00    0.00 1036728/1036796     NSEOF::FlowField::getPressure() [46]
                0.00    0.00  518364/1801320     NSEOF::FlowField::getFGH() [45]
                0.00    0.00  345576/5936588     NSEOF::UniformMeshsize::getDy(int, int, int) const [43]
                0.00    0.00  345576/5911678     NSEOF::UniformMeshsize::getDz(int, int, int) const [44]
                0.00    0.00  172788/521669      NSEOF::FlowField::getFlags() [48]
                0.00    0.00  172788/792364      NSEOF::IntScalarField::getValue(int, int, int) [47]
-----------------------------------------------
                0.00    0.00       1/137         NSEOF::Simulation::initializeFlowField() [24]
                0.00    0.00      68/137         NSEOF::Simulation::solveTimestep() [2]
                0.00    0.00      68/137         NSEOF::Simulation::setTimeStep() [5]
[14]     4.4    0.00    0.01     137         NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
                0.00    0.00  104312/277100      NSEOF::Stencils::MaxUStencil::cellMaxValue(NSEOF::FlowField&, int, int, int) [9]
                0.00    0.00   18216/18216       NSEOF::Stencils::NeumannVelocityBoundaryStencil::applyRightWall(NSEOF::FlowField&, int, int, int) [20]
                0.00    0.00   18216/18216       NSEOF::Stencils::MovingWallVelocityStencil::applyBackWall(NSEOF::FlowField&, int, int, int) [22]
                0.00    0.00   18216/18216       NSEOF::Stencils::MovingWallVelocityStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [23]
                0.00    0.00   18216/18216       NSEOF::Stencils::BFInputVelocityStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [21]
                0.00    0.00    9936/9936        NSEOF::Stencils::MovingWallVelocityStencil::applyTopWall(NSEOF::FlowField&, int, int, int) [27]
                0.00    0.00    9936/9936        NSEOF::Stencils::MovingWallVelocityStencil::applyBottomWall(NSEOF::FlowField&, int, int, int) [28]
                0.00    0.00   17952/17952       NSEOF::Stencils::MovingWallFGHStencil::applyBackWall(NSEOF::FlowField&, int, int, int) [30]
                0.00    0.00   17952/17952       NSEOF::Stencils::MovingWallFGHStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [31]
                0.00    0.00   17952/17952       NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [29]
                0.00    0.00    9792/9792        NSEOF::Stencils::MovingWallFGHStencil::applyTopWall(NSEOF::FlowField&, int, int, int) [32]
                0.00    0.00    9792/9792        NSEOF::Stencils::MovingWallFGHStencil::applyBottomWall(NSEOF::FlowField&, int, int, int) [33]
                0.00    0.00  246152/246563      NSEOF::FlowField::getCellsZ() const [49]
                0.00    0.00  158842/159253      NSEOF::FlowField::getCellsY() const [53]
                0.00    0.00   67432/67843       NSEOF::FlowField::getCellsX() const [54]
                0.00    0.00   20332/20332       non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyBackWall(NSEOF::FlowField&, int, int, int) [58]
                0.00    0.00   20332/20332       non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [60]
                0.00    0.00   20332/20332       non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyRightWall(NSEOF::FlowField&, int, int, int) [61]
                0.00    0.00   20332/20332       non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [59]
                0.00    0.00   17952/17952       NSEOF::Stencils::NeumannFGHBoundaryStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [62]
                0.00    0.00   11492/11492       non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int, int) [63]
                0.00    0.00   11492/11492       non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyBottomWall(NSEOF::FlowField&, int, int, int) [64]
-----------------------------------------------
                0.00    0.00  140000/140000      NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
[15]     1.4    0.00    0.00  140000         NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int, int) [15]
                0.00    0.00  140000/140000      NSEOF::FlowField::getPressureAndVelocity(double&, double*, int, int, int) [16]
                0.00    0.00     840/840         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [67]
                0.00    0.00     840/840         void std::vector<double*, std::allocator<double*> >::_M_realloc_insert<double* const&>(__gnu_cxx::__normal_iterator<double**, std::vector<double*, std::allocator<double*> > >, double* const&) [66]
                0.00    0.00      70/70          NSEOF::Stencils::VTKStencil::setFirstCorner_(int, int, int) [75]
-----------------------------------------------
                0.00    0.00  140000/140000      NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int, int) [15]
[16]     1.4    0.00    0.00  140000         NSEOF::FlowField::getPressureAndVelocity(double&, double*, int, int, int) [16]
                0.00    0.00  560000/8303956     NSEOF::VectorField::getVector(int, int, int) [7]
                0.00    0.00  140000/1700940     NSEOF::ScalarField::getScalar(int, int, int) [12]
-----------------------------------------------
                0.00    0.00      68/68          NSEOF::Simulation::solveTimestep() [2]
[17]     0.8    0.00    0.00      68         NSEOF::Solvers::PetscSolver::solve() [17]
                0.00    0.00  215424/1700940     NSEOF::ScalarField::getScalar(int, int, int) [12]
                0.00    0.00      68/1036796     NSEOF::FlowField::getPressure() [46]
-----------------------------------------------
                                                 <spontaneous>
[18]     0.5    0.00    0.00                 NSEOF::Solvers::computeRHS3D(_p_KSP*, _p_Vec*, void*) [18]
                0.00    0.00  136000/1700940     NSEOF::ScalarField::getScalar(int, int, int) [12]
                0.00    0.00  136000/792364      NSEOF::IntScalarField::getValue(int, int, int) [47]
                0.00    0.00      68/172856      NSEOF::FlowField::getRHS() [50]
                0.00    0.00      68/521669      NSEOF::FlowField::getFlags() [48]
-----------------------------------------------
                                                 <spontaneous>
[19]     0.5    0.00    0.00                 NSEOF::Solvers::computeMatrix3D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [19]
                0.00    0.00  414000/6062114     NSEOF::UniformMeshsize::getDx(int, int, int) const [10]
                0.00    0.00  414000/5936588     NSEOF::UniformMeshsize::getDy(int, int, int) const [43]
                0.00    0.00  414000/5911678     NSEOF::UniformMeshsize::getDz(int, int, int) const [44]
                0.00    0.00  138000/792364      NSEOF::IntScalarField::getValue(int, int, int) [47]
                0.00    0.00      69/521669      NSEOF::FlowField::getFlags() [48]
-----------------------------------------------
                0.00    0.00   18216/18216       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[20]     0.3    0.00    0.00   18216         NSEOF::Stencils::NeumannVelocityBoundaryStencil::applyRightWall(NSEOF::FlowField&, int, int, int) [20]
                0.00    0.00  109296/8303956     NSEOF::VectorField::getVector(int, int, int) [7]
                0.00    0.00  109296/5769848     NSEOF::FlowField::getVelocity() [11]
-----------------------------------------------
                0.00    0.00   18216/18216       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[21]     0.3    0.00    0.00   18216         NSEOF::Stencils::BFInputVelocityStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [21]
                0.00    0.00   91080/8303956     NSEOF::VectorField::getVector(int, int, int) [7]
                0.00    0.00   91080/5769848     NSEOF::FlowField::getVelocity() [11]
                0.00    0.00   18216/36168       NSEOF::Stencils::computeVelocity3D(int, int, int, double, NSEOF::Parameters const&) [57]
-----------------------------------------------
                0.00    0.00   18216/18216       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[22]     0.3    0.00    0.00   18216         NSEOF::Stencils::MovingWallVelocityStencil::applyBackWall(NSEOF::FlowField&, int, int, int) [22]
                0.00    0.00   91080/8303956     NSEOF::VectorField::getVector(int, int, int) [7]
                0.00    0.00   91080/5769848     NSEOF::FlowField::getVelocity() [11]
-----------------------------------------------
                0.00    0.00   18216/18216       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[23]     0.3    0.00    0.00   18216         NSEOF::Stencils::MovingWallVelocityStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [23]
                0.00    0.00   91080/8303956     NSEOF::VectorField::getVector(int, int, int) [7]
                0.00    0.00   91080/5769848     NSEOF::FlowField::getVelocity() [11]
-----------------------------------------------
                                                 <spontaneous>
[24]     0.2    0.00    0.00                 NSEOF::Simulation::initializeFlowField() [24]
                0.00    0.00       1/411         NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
                0.00    0.00       1/137         NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
                0.00    0.00       1/1           NSEOF::Stencils::BFStepInitStencil::BFStepInitStencil(NSEOF::Parameters const&) [125]
-----------------------------------------------
                0.00    0.00  172788/172788      NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
[25]     0.2    0.00    0.00  172788         NSEOF::Stencils::ObstacleStencil::apply(NSEOF::FlowField&, int, int, int) [25]
                0.00    0.00  172788/5769848     NSEOF::FlowField::getVelocity() [11]
                0.00    0.00  172788/521669      NSEOF::FlowField::getFlags() [48]
                0.00    0.00  172788/792364      NSEOF::IntScalarField::getValue(int, int, int) [47]
-----------------------------------------------
                0.00    0.00      70/70          NSEOF::Stencils::VTKStencil::write(int) [6]
[26]     0.2    0.00    0.00      70         NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [26]
                0.00    0.00  177870/6062114     NSEOF::UniformMeshsize::getDx(int, int, int) const [10]
                0.00    0.00   16170/5936588     NSEOF::UniformMeshsize::getDy(int, int, int) const [43]
                0.00    0.00     770/5911678     NSEOF::UniformMeshsize::getDz(int, int, int) const [44]
-----------------------------------------------
                0.00    0.00    9936/9936        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[27]     0.1    0.00    0.00    9936         NSEOF::Stencils::MovingWallVelocityStencil::applyTopWall(NSEOF::FlowField&, int, int, int) [27]
                0.00    0.00   49680/8303956     NSEOF::VectorField::getVector(int, int, int) [7]
                0.00    0.00   49680/5769848     NSEOF::FlowField::getVelocity() [11]
-----------------------------------------------
                0.00    0.00    9936/9936        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[28]     0.1    0.00    0.00    9936         NSEOF::Stencils::MovingWallVelocityStencil::applyBottomWall(NSEOF::FlowField&, int, int, int) [28]
                0.00    0.00   49680/8303956     NSEOF::VectorField::getVector(int, int, int) [7]
                0.00    0.00   49680/5769848     NSEOF::FlowField::getVelocity() [11]
-----------------------------------------------
                0.00    0.00   17952/17952       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[29]     0.0    0.00    0.00   17952         NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [29]
                0.00    0.00   17952/8303956     NSEOF::VectorField::getVector(int, int, int) [7]
                0.00    0.00   17952/36168       NSEOF::Stencils::computeVelocity3D(int, int, int, double, NSEOF::Parameters const&) [57]
                0.00    0.00   17952/1801320     NSEOF::FlowField::getFGH() [45]
-----------------------------------------------
                0.00    0.00   17952/17952       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[30]     0.0    0.00    0.00   17952         NSEOF::Stencils::MovingWallFGHStencil::applyBackWall(NSEOF::FlowField&, int, int, int) [30]
                0.00    0.00   17952/8303956     NSEOF::VectorField::getVector(int, int, int) [7]
                0.00    0.00   17952/1801320     NSEOF::FlowField::getFGH() [45]
-----------------------------------------------
                0.00    0.00   17952/17952       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[31]     0.0    0.00    0.00   17952         NSEOF::Stencils::MovingWallFGHStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [31]
                0.00    0.00   17952/8303956     NSEOF::VectorField::getVector(int, int, int) [7]
                0.00    0.00   17952/1801320     NSEOF::FlowField::getFGH() [45]
-----------------------------------------------
                0.00    0.00    9792/9792        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[32]     0.0    0.00    0.00    9792         NSEOF::Stencils::MovingWallFGHStencil::applyTopWall(NSEOF::FlowField&, int, int, int) [32]
                0.00    0.00    9792/8303956     NSEOF::VectorField::getVector(int, int, int) [7]
                0.00    0.00    9792/1801320     NSEOF::FlowField::getFGH() [45]
-----------------------------------------------
                0.00    0.00    9792/9792        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[33]     0.0    0.00    0.00    9792         NSEOF::Stencils::MovingWallFGHStencil::applyBottomWall(NSEOF::FlowField&, int, int, int) [33]
                0.00    0.00    9792/8303956     NSEOF::VectorField::getVector(int, int, int) [7]
                0.00    0.00    9792/1801320     NSEOF::FlowField::getFGH() [45]
-----------------------------------------------
                0.00    0.00    3168/3168        NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
[34]     0.0    0.00    0.00    3168         NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int, int) [34]
                0.00    0.00    9504/6062114     NSEOF::UniformMeshsize::getDx(int, int, int) const [10]
                0.00    0.00    9504/5936588     NSEOF::UniformMeshsize::getDy(int, int, int) const [43]
                0.00    0.00    3168/521669      NSEOF::FlowField::getFlags() [48]
                0.00    0.00    3168/3238        NSEOF::UniformMeshsize::getPosX(int, int, int) const [65]
                0.00    0.00    3168/39409       NSEOF::UniformMeshsize::getPosY(int, int, int) const [55]
-----------------------------------------------
[35]     0.0    0.00    0.00      18+79      <cycle 1 as a whole> [35]
                0.00    0.00      50             tinyxml2::XMLNode::DeleteChildren() <cycle 1> [78]
                0.00    0.00      41             tinyxml2::XMLNode::~XMLNode() <cycle 1> [82]
                0.00    0.00       4             tinyxml2::XMLText::~XMLText() <cycle 1> [98]
                0.00    0.00       1             tinyxml2::XMLDeclaration::~XMLDeclaration() <cycle 1> [146]
                0.00    0.00       1             tinyxml2::XMLComment::~XMLComment() <cycle 1> [140]
-----------------------------------------------
                0.00    0.00       6/5936588     NSEOF::Stencils::BFInputVelocityStencil::BFInputVelocityStencil(NSEOF::Parameters const&) [128]
                0.00    0.00    9504/5936588     NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int, int) [34]
                0.00    0.00   16170/5936588     NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [26]
                0.00    0.00   36168/5936588     NSEOF::Stencils::computeVelocity3D(int, int, int, double, NSEOF::Parameters const&) [57]
                0.00    0.00  172788/5936588     NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int, int) [8]
                0.00    0.00  277100/5936588     NSEOF::Stencils::MaxUStencil::cellMaxValue(NSEOF::FlowField&, int, int, int) [9]
                0.00    0.00  345576/5936588     NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [13]
                0.00    0.00  414000/5936588     NSEOF::Solvers::computeMatrix3D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [19]
                0.00    0.00 4665276/5936588     NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int, int) [3]
[43]     0.0    0.00    0.00 5936588         NSEOF::UniformMeshsize::getDy(int, int, int) const [43]
-----------------------------------------------
                0.00    0.00     770/5911678     NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [26]
                0.00    0.00   36168/5911678     NSEOF::Stencils::computeVelocity3D(int, int, int, double, NSEOF::Parameters const&) [57]
                0.00    0.00  172788/5911678     NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int, int) [8]
                0.00    0.00  277100/5911678     NSEOF::Stencils::MaxUStencil::cellMaxValue(NSEOF::FlowField&, int, int, int) [9]
                0.00    0.00  345576/5911678     NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [13]
                0.00    0.00  414000/5911678     NSEOF::Solvers::computeMatrix3D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [19]
                0.00    0.00 4665276/5911678     NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int, int) [3]
[44]     0.0    0.00    0.00 5911678         NSEOF::UniformMeshsize::getDz(int, int, int) const [44]
-----------------------------------------------
                0.00    0.00    9792/1801320     NSEOF::Stencils::MovingWallFGHStencil::applyBottomWall(NSEOF::FlowField&, int, int, int) [33]
                0.00    0.00    9792/1801320     NSEOF::Stencils::MovingWallFGHStencil::applyTopWall(NSEOF::FlowField&, int, int, int) [32]
                0.00    0.00   17952/1801320     NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [29]
                0.00    0.00   17952/1801320     NSEOF::Stencils::MovingWallFGHStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [31]
                0.00    0.00   17952/1801320     NSEOF::Stencils::MovingWallFGHStencil::applyBackWall(NSEOF::FlowField&, int, int, int) [30]
                0.00    0.00  172788/1801320     NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int, int) [3]
                0.00    0.00  518364/1801320     NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [13]
                0.00    0.00 1036728/1801320     NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int, int) [8]
[45]     0.0    0.00    0.00 1801320         NSEOF::FlowField::getFGH() [45]
-----------------------------------------------
                0.00    0.00      68/1036796     NSEOF::Solvers::PetscSolver::solve() [17]
                0.00    0.00 1036728/1036796     NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [13]
[46]     0.0    0.00    0.00 1036796         NSEOF::FlowField::getPressure() [46]
-----------------------------------------------
                0.00    0.00  136000/792364      NSEOF::Solvers::computeRHS3D(_p_KSP*, _p_Vec*, void*) [18]
                0.00    0.00  138000/792364      NSEOF::Solvers::computeMatrix3D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [19]
                0.00    0.00  172788/792364      NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int, int) [3]
                0.00    0.00  172788/792364      NSEOF::Stencils::ObstacleStencil::apply(NSEOF::FlowField&, int, int, int) [25]
                0.00    0.00  172788/792364      NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [13]
[47]     0.0    0.00    0.00  792364         NSEOF::IntScalarField::getValue(int, int, int) [47]
-----------------------------------------------
                0.00    0.00      68/521669      NSEOF::Solvers::computeRHS3D(_p_KSP*, _p_Vec*, void*) [18]
                0.00    0.00      69/521669      NSEOF::Solvers::computeMatrix3D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [19]
                0.00    0.00    3168/521669      NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int, int) [34]
                0.00    0.00  172788/521669      NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int, int) [3]
                0.00    0.00  172788/521669      NSEOF::Stencils::ObstacleStencil::apply(NSEOF::FlowField&, int, int, int) [25]
                0.00    0.00  172788/521669      NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [13]
[48]     0.0    0.00    0.00  521669         NSEOF::FlowField::getFlags() [48]
-----------------------------------------------
                0.00    0.00     411/246563      NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
                0.00    0.00  246152/246563      NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[49]     0.0    0.00    0.00  246563         NSEOF::FlowField::getCellsZ() const [49]
-----------------------------------------------
                0.00    0.00      68/172856      NSEOF::Solvers::computeRHS3D(_p_KSP*, _p_Vec*, void*) [18]
                0.00    0.00  172788/172856      NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int, int) [8]
[50]     0.0    0.00    0.00  172856         NSEOF::FlowField::getRHS() [50]
-----------------------------------------------
                0.00    0.00  172788/172788      NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int, int) [3]
[51]     0.0    0.00    0.00  172788         NSEOF::Stencils::computeH3D(double const*, double const*, NSEOF::Parameters const&, double) [51]
-----------------------------------------------
                0.00    0.00  172788/172788      NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
[52]     0.0    0.00    0.00  172788         NSEOF::Stencils::MaxUStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [52]
-----------------------------------------------
                0.00    0.00     411/159253      NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
                0.00    0.00  158842/159253      NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[53]     0.0    0.00    0.00  159253         NSEOF::FlowField::getCellsY() const [53]
-----------------------------------------------
                0.00    0.00     411/67843       NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
                0.00    0.00   67432/67843       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[54]     0.0    0.00    0.00   67843         NSEOF::FlowField::getCellsX() const [54]
-----------------------------------------------
                0.00    0.00       3/39409       NSEOF::Stencils::BFInputVelocityStencil::BFInputVelocityStencil(NSEOF::Parameters const&) [128]
                0.00    0.00      70/39409       NSEOF::Stencils::VTKStencil::setFirstCorner_(int, int, int) [75]
                0.00    0.00    3168/39409       NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int, int) [34]
                0.00    0.00   36168/39409       NSEOF::Stencils::computeVelocity3D(int, int, int, double, NSEOF::Parameters const&) [57]
[55]     0.0    0.00    0.00   39409         NSEOF::UniformMeshsize::getPosY(int, int, int) const [55]
-----------------------------------------------
                0.00    0.00      70/36238       NSEOF::Stencils::VTKStencil::setFirstCorner_(int, int, int) [75]
                0.00    0.00   36168/36238       NSEOF::Stencils::computeVelocity3D(int, int, int, double, NSEOF::Parameters const&) [57]
[56]     0.0    0.00    0.00   36238         NSEOF::UniformMeshsize::getPosZ(int, int, int) const [56]
-----------------------------------------------
                0.00    0.00   17952/36168       NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [29]
                0.00    0.00   18216/36168       NSEOF::Stencils::BFInputVelocityStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [21]
[57]     0.0    0.00    0.00   36168         NSEOF::Stencils::computeVelocity3D(int, int, int, double, NSEOF::Parameters const&) [57]
                0.00    0.00   36168/39409       NSEOF::UniformMeshsize::getPosY(int, int, int) const [55]
                0.00    0.00   36168/36238       NSEOF::UniformMeshsize::getPosZ(int, int, int) const [56]
                0.00    0.00   36168/5936588     NSEOF::UniformMeshsize::getDy(int, int, int) const [43]
                0.00    0.00   36168/5911678     NSEOF::UniformMeshsize::getDz(int, int, int) const [44]
-----------------------------------------------
                0.00    0.00   20332/20332       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[58]     0.0    0.00    0.00   20332         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyBackWall(NSEOF::FlowField&, int, int, int) [58]
-----------------------------------------------
                0.00    0.00   20332/20332       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[59]     0.0    0.00    0.00   20332         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [59]
-----------------------------------------------
                0.00    0.00   20332/20332       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[60]     0.0    0.00    0.00   20332         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [60]
-----------------------------------------------
                0.00    0.00   20332/20332       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[61]     0.0    0.00    0.00   20332         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyRightWall(NSEOF::FlowField&, int, int, int) [61]
-----------------------------------------------
                0.00    0.00   17952/17952       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[62]     0.0    0.00    0.00   17952         NSEOF::Stencils::NeumannFGHBoundaryStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [62]
-----------------------------------------------
                0.00    0.00   11492/11492       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[63]     0.0    0.00    0.00   11492         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int, int) [63]
-----------------------------------------------
                0.00    0.00   11492/11492       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [14]
[64]     0.0    0.00    0.00   11492         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyBottomWall(NSEOF::FlowField&, int, int, int) [64]
-----------------------------------------------
                0.00    0.00      70/3238        NSEOF::Stencils::VTKStencil::setFirstCorner_(int, int, int) [75]
                0.00    0.00    3168/3238        NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int, int) [34]
[65]     0.0    0.00    0.00    3238         NSEOF::UniformMeshsize::getPosX(int, int, int) const [65]
-----------------------------------------------
                0.00    0.00     840/840         NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int, int) [15]
[66]     0.0    0.00    0.00     840         void std::vector<double*, std::allocator<double*> >::_M_realloc_insert<double* const&>(__gnu_cxx::__normal_iterator<double**, std::vector<double*, std::allocator<double*> > >, double* const&) [66]
-----------------------------------------------
                0.00    0.00     840/840         NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int, int) [15]
[67]     0.0    0.00    0.00     840         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [67]
-----------------------------------------------
                0.00    0.00       8/334         NSEOF::readStringMandatory(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, tinyxml2::XMLElement*) [96]
                0.00    0.00      28/334         tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [147]
                0.00    0.00      85/334         tinyxml2::XMLElement::FindAttribute(char const*) const [89]
                0.00    0.00     102/334         tinyxml2::XMLNode::FirstChildElement(char const*) const [80]
                0.00    0.00     111/334         tinyxml2::XMLElement::ParseAttributes(char*) [84]
[68]     0.0    0.00    0.00     334         tinyxml2::StrPair::GetStr() [68]
-----------------------------------------------
                0.00    0.00     106/220         tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [147]
                0.00    0.00     114/220         tinyxml2::XMLNode::FirstChildElement(char const*) const [80]
[69]     0.0    0.00    0.00     220         tinyxml2::XMLElement::ToElement() [69]
-----------------------------------------------
                0.00    0.00     204/204         NSEOF::Simulation::setTimeStep() [5]
[70]     0.0    0.00    0.00     204         NSEOF::Stencils::MaxUStencil::getMaxValues() const [70]
-----------------------------------------------
