Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00  323136/5569978     NSEOF::UniformMeshsize::getDz(int, int, int) const [42]
                0.00    0.00  172788/521669      NSEOF::FlowField::getFlags() [46]
-----------------------------------------------
                0.00    0.00       1/137         NSEOF::Simulation::initializeFlowField() [25]
                0.00    0.00      68/137         NSEOF::Simulation::solveTimestep() [2]
                0.00    0.00      68/137         NSEOF::Simulation::setTimeStep() [4]
[12]     3.2    0.00    0.00     137         NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
                0.00    0.00   18216/18216       NSEOF::Stencils::NeumannVelocityBoundaryStencil::applyRightWall(NSEOF::FlowField&, int, int, int) [19]
                0.00    0.00  104312/277100      NSEOF::Stencils::MaxUStencil::cellMaxValue(NSEOF::FlowField&, int, int, int) [17]
                0.00    0.00   18216/18216       NSEOF::Stencils::MovingWallVelocityStencil::applyBackWall(NSEOF::FlowField&, int, int, int) [21]
                0.00    0.00   18216/18216       NSEOF::Stencils::MovingWallVelocityStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [22]
                0.00    0.00   18216/18216       NSEOF::Stencils::BFInputVelocityStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [20]
                0.00    0.00    9936/9936        NSEOF::Stencils::MovingWallVelocityStencil::applyTopWall(NSEOF::FlowField&, int, int, int) [23]
                0.00    0.00    9936/9936        NSEOF::Stencils::MovingWallVelocityStencil::applyBottomWall(NSEOF::FlowField&, int, int, int) [24]
                0.00    0.00   17952/17952       NSEOF::Stencils::MovingWallFGHStencil::applyBackWall(NSEOF::FlowField&, int, int, int) [27]
                0.00    0.00   17952/17952       NSEOF::Stencils::MovingWallFGHStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [28]
                0.00    0.00   17952/17952       NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [26]
                0.00    0.00    9792/9792        NSEOF::Stencils::MovingWallFGHStencil::applyTopWall(NSEOF::FlowField&, int, int, int) [29]
                0.00    0.00    9792/9792        NSEOF::Stencils::MovingWallFGHStencil::applyBottomWall(NSEOF::FlowField&, int, int, int) [30]
                0.00    0.00  246152/246563      NSEOF::FlowField::getCellsZ() const [47]
                0.00    0.00  158842/159253      NSEOF::FlowField::getCellsY() const [50]
                0.00    0.00   67432/67843       NSEOF::FlowField::getCellsX() const [51]
                0.00    0.00   20332/20332       non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyBackWall(NSEOF::FlowField&, int, int, int) [55]
                0.00    0.00   20332/20332       non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [57]
                0.00    0.00   20332/20332       non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyRightWall(NSEOF::FlowField&, int, int, int) [58]
                0.00    0.00   20332/20332       non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [56]
                0.00    0.00   17952/17952       NSEOF::Stencils::NeumannFGHBoundaryStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [59]
                0.00    0.00   11492/11492       non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int, int) [60]
                0.00    0.00   11492/11492       non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyBottomWall(NSEOF::FlowField&, int, int, int) [61]
-----------------------------------------------
                0.00    0.00  172788/172788      NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
[13]     2.3    0.00    0.00  172788         NSEOF::Stencils::ObstacleStencil::apply(NSEOF::FlowField&, int, int, int) [13]
                0.00    0.00  172788/793480      NSEOF::IntScalarField::getValue(int, int, int) [9]
                0.00    0.00  172788/5466908     NSEOF::FlowField::getVelocity() [5]
                0.00    0.00  172788/521669      NSEOF::FlowField::getFlags() [46]
-----------------------------------------------
                0.00    0.00  172788/172788      NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
[14]     2.2    0.00    0.00  172788         NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int, int) [14]
                0.00    0.00 1036728/7933696     NSEOF::VectorField::getVector(int, int, int) [6]
                0.00    0.00 1036728/1767660     NSEOF::FlowField::getFGH() [43]
                0.00    0.00  172788/5720414     NSEOF::UniformMeshsize::getDx(int, int, int) const [40]
                0.00    0.00  172788/5594896     NSEOF::UniformMeshsize::getDy(int, int, int) const [41]
                0.00    0.00  172788/5569978     NSEOF::UniformMeshsize::getDz(int, int, int) const [42]
                0.00    0.00  172788/172856      NSEOF::FlowField::getRHS() [48]
                0.00    0.00  172788/1628180     NSEOF::ScalarField::getScalar(int, int, int) [44]
-----------------------------------------------
                                                 <spontaneous>
[15]     1.4    0.00    0.00                 NSEOF::Solvers::computeMatrix3D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [15]
                0.00    0.00  138000/793480      NSEOF::IntScalarField::getValue(int, int, int) [9]
                0.00    0.00  397680/5720414     NSEOF::UniformMeshsize::getDx(int, int, int) const [40]
                0.00    0.00  397680/5594896     NSEOF::UniformMeshsize::getDy(int, int, int) const [41]
                0.00    0.00  397680/5569978     NSEOF::UniformMeshsize::getDz(int, int, int) const [42]
                0.00    0.00      69/521669      NSEOF::FlowField::getFlags() [46]
-----------------------------------------------
                                                 <spontaneous>
[16]     1.4    0.00    0.00                 NSEOF::Solvers::computeRHS3D(_p_KSP*, _p_Vec*, void*) [16]
                0.00    0.00  136000/793480      NSEOF::IntScalarField::getValue(int, int, int) [9]
                0.00    0.00  130560/1628180     NSEOF::ScalarField::getScalar(int, int, int) [44]
                0.00    0.00      68/172856      NSEOF::FlowField::getRHS() [48]
                0.00    0.00      68/521669      NSEOF::FlowField::getFlags() [46]
-----------------------------------------------
                0.00    0.00  104312/277100      NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
                0.00    0.00  172788/277100      NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
[17]     1.4    0.00    0.00  277100         NSEOF::Stencils::MaxUStencil::cellMaxValue(NSEOF::FlowField&, int, int, int) [17]
                0.00    0.00  277100/5466908     NSEOF::FlowField::getVelocity() [5]
                0.00    0.00  277100/7933696     NSEOF::VectorField::getVector(int, int, int) [6]
                0.00    0.00  277100/5720414     NSEOF::UniformMeshsize::getDx(int, int, int) const [40]
                0.00    0.00  277100/5594896     NSEOF::UniformMeshsize::getDy(int, int, int) const [41]
                0.00    0.00  277100/5569978     NSEOF::UniformMeshsize::getDz(int, int, int) const [42]
-----------------------------------------------
                0.00    0.00  140000/140000      NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int, int) [8]
[18]     1.2    0.00    0.00  140000         NSEOF::FlowField::getPressureAndVelocity(double&, double*, int, int, int) [18]
                0.00    0.00  560000/7933696     NSEOF::VectorField::getVector(int, int, int) [6]
                0.00    0.00  140000/1628180     NSEOF::ScalarField::getScalar(int, int, int) [44]
-----------------------------------------------
                0.00    0.00   18216/18216       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[19]     0.6    0.00    0.00   18216         NSEOF::Stencils::NeumannVelocityBoundaryStencil::applyRightWall(NSEOF::FlowField&, int, int, int) [19]
                0.00    0.00  109296/5466908     NSEOF::FlowField::getVelocity() [5]
                0.00    0.00  109296/7933696     NSEOF::VectorField::getVector(int, int, int) [6]
-----------------------------------------------
                0.00    0.00   18216/18216       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[20]     0.5    0.00    0.00   18216         NSEOF::Stencils::BFInputVelocityStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [20]
                0.00    0.00   91080/5466908     NSEOF::FlowField::getVelocity() [5]
                0.00    0.00   91080/7933696     NSEOF::VectorField::getVector(int, int, int) [6]
                0.00    0.00   18216/36168       NSEOF::Stencils::computeVelocity3D(int, int, int, double, NSEOF::Parameters const&) [54]
-----------------------------------------------
                0.00    0.00   18216/18216       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[21]     0.5    0.00    0.00   18216         NSEOF::Stencils::MovingWallVelocityStencil::applyBackWall(NSEOF::FlowField&, int, int, int) [21]
                0.00    0.00   91080/5466908     NSEOF::FlowField::getVelocity() [5]
                0.00    0.00   91080/7933696     NSEOF::VectorField::getVector(int, int, int) [6]
-----------------------------------------------
                0.00    0.00   18216/18216       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[22]     0.5    0.00    0.00   18216         NSEOF::Stencils::MovingWallVelocityStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [22]
                0.00    0.00   91080/5466908     NSEOF::FlowField::getVelocity() [5]
                0.00    0.00   91080/7933696     NSEOF::VectorField::getVector(int, int, int) [6]
-----------------------------------------------
                0.00    0.00    9936/9936        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[23]     0.3    0.00    0.00    9936         NSEOF::Stencils::MovingWallVelocityStencil::applyTopWall(NSEOF::FlowField&, int, int, int) [23]
                0.00    0.00   49680/5466908     NSEOF::FlowField::getVelocity() [5]
                0.00    0.00   49680/7933696     NSEOF::VectorField::getVector(int, int, int) [6]
-----------------------------------------------
                0.00    0.00    9936/9936        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[24]     0.3    0.00    0.00    9936         NSEOF::Stencils::MovingWallVelocityStencil::applyBottomWall(NSEOF::FlowField&, int, int, int) [24]
                0.00    0.00   49680/5466908     NSEOF::FlowField::getVelocity() [5]
                0.00    0.00   49680/7933696     NSEOF::VectorField::getVector(int, int, int) [6]
-----------------------------------------------
                                                 <spontaneous>
[25]     0.3    0.00    0.00                 NSEOF::Simulation::initializeFlowField() [25]
                0.00    0.00       1/411         NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
                0.00    0.00       1/137         NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
                0.00    0.00       1/1           NSEOF::Stencils::BFStepInitStencil::BFStepInitStencil(NSEOF::Parameters const&) [125]
-----------------------------------------------
                0.00    0.00   17952/17952       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[26]     0.0    0.00    0.00   17952         NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [26]
                0.00    0.00   17952/7933696     NSEOF::VectorField::getVector(int, int, int) [6]
                0.00    0.00   17952/36168       NSEOF::Stencils::computeVelocity3D(int, int, int, double, NSEOF::Parameters const&) [54]
                0.00    0.00   17952/1767660     NSEOF::FlowField::getFGH() [43]
-----------------------------------------------
                0.00    0.00   17952/17952       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[27]     0.0    0.00    0.00   17952         NSEOF::Stencils::MovingWallFGHStencil::applyBackWall(NSEOF::FlowField&, int, int, int) [27]
                0.00    0.00   17952/7933696     NSEOF::VectorField::getVector(int, int, int) [6]
                0.00    0.00   17952/1767660     NSEOF::FlowField::getFGH() [43]
-----------------------------------------------
                0.00    0.00   17952/17952       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[28]     0.0    0.00    0.00   17952         NSEOF::Stencils::MovingWallFGHStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [28]
                0.00    0.00   17952/7933696     NSEOF::VectorField::getVector(int, int, int) [6]
                0.00    0.00   17952/1767660     NSEOF::FlowField::getFGH() [43]
-----------------------------------------------
                0.00    0.00    9792/9792        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[29]     0.0    0.00    0.00    9792         NSEOF::Stencils::MovingWallFGHStencil::applyTopWall(NSEOF::FlowField&, int, int, int) [29]
                0.00    0.00    9792/7933696     NSEOF::VectorField::getVector(int, int, int) [6]
                0.00    0.00    9792/1767660     NSEOF::FlowField::getFGH() [43]
-----------------------------------------------
                0.00    0.00    9792/9792        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[30]     0.0    0.00    0.00    9792         NSEOF::Stencils::MovingWallFGHStencil::applyBottomWall(NSEOF::FlowField&, int, int, int) [30]
                0.00    0.00    9792/7933696     NSEOF::VectorField::getVector(int, int, int) [6]
                0.00    0.00    9792/1767660     NSEOF::FlowField::getFGH() [43]
-----------------------------------------------
                0.00    0.00    3168/3168        NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
[31]     0.0    0.00    0.00    3168         NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int, int) [31]
                0.00    0.00    1116/793480      NSEOF::IntScalarField::getValue(int, int, int) [9]
                0.00    0.00    9504/5720414     NSEOF::UniformMeshsize::getDx(int, int, int) const [40]
                0.00    0.00    9504/5594896     NSEOF::UniformMeshsize::getDy(int, int, int) const [41]
                0.00    0.00    3168/521669      NSEOF::FlowField::getFlags() [46]
                0.00    0.00    3168/3238        NSEOF::UniformMeshsize::getPosX(int, int, int) const [62]
                0.00    0.00    3168/39413       NSEOF::UniformMeshsize::getPosY(int, int, int) const [52]
-----------------------------------------------
[32]     0.0    0.00    0.00      18+81      <cycle 1 as a whole> [32]
                0.00    0.00      51             tinyxml2::XMLNode::DeleteChildren() <cycle 1> [78]
                0.00    0.00      42             tinyxml2::XMLNode::~XMLNode() <cycle 1> [83]
                0.00    0.00       4             tinyxml2::XMLText::~XMLText() <cycle 1> [98]
                0.00    0.00       1             tinyxml2::XMLDeclaration::~XMLDeclaration() <cycle 1> [146]
                0.00    0.00       1             tinyxml2::XMLComment::~XMLComment() <cycle 1> [140]
-----------------------------------------------
                0.00    0.00    9504/5720414     NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int, int) [31]
                0.00    0.00  172788/5720414     NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int, int) [14]
                0.00    0.00  177870/5720414     NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [73]
                0.00    0.00  277100/5720414     NSEOF::Stencils::MaxUStencil::cellMaxValue(NSEOF::FlowField&, int, int, int) [17]
                0.00    0.00  323136/5720414     NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [11]
                0.00    0.00  397680/5720414     NSEOF::Solvers::computeMatrix3D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [15]
                0.00    0.00 4362336/5720414     NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int, int) [3]
[40]     0.0    0.00    0.00 5720414         NSEOF::UniformMeshsize::getDx(int, int, int) const [40]
-----------------------------------------------
                0.00    0.00      14/5594896     NSEOF::Stencils::BFInputVelocityStencil::BFInputVelocityStencil(NSEOF::Parameters const&) [128]
                0.00    0.00    9504/5594896     NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int, int) [31]
                0.00    0.00   16170/5594896     NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [73]
                0.00    0.00   36168/5594896     NSEOF::Stencils::computeVelocity3D(int, int, int, double, NSEOF::Parameters const&) [54]
                0.00    0.00  172788/5594896     NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int, int) [14]
                0.00    0.00  277100/5594896     NSEOF::Stencils::MaxUStencil::cellMaxValue(NSEOF::FlowField&, int, int, int) [17]
                0.00    0.00  323136/5594896     NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [11]
                0.00    0.00  397680/5594896     NSEOF::Solvers::computeMatrix3D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [15]
                0.00    0.00 4362336/5594896     NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int, int) [3]
[41]     0.0    0.00    0.00 5594896         NSEOF::UniformMeshsize::getDy(int, int, int) const [41]
-----------------------------------------------
                0.00    0.00     770/5569978     NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [73]
                0.00    0.00   36168/5569978     NSEOF::Stencils::computeVelocity3D(int, int, int, double, NSEOF::Parameters const&) [54]
                0.00    0.00  172788/5569978     NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int, int) [14]
                0.00    0.00  277100/5569978     NSEOF::Stencils::MaxUStencil::cellMaxValue(NSEOF::FlowField&, int, int, int) [17]
                0.00    0.00  323136/5569978     NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [11]
                0.00    0.00  397680/5569978     NSEOF::Solvers::computeMatrix3D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [15]
                0.00    0.00 4362336/5569978     NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int, int) [3]
[42]     0.0    0.00    0.00 5569978         NSEOF::UniformMeshsize::getDz(int, int, int) const [42]
-----------------------------------------------
                0.00    0.00    9792/1767660     NSEOF::Stencils::MovingWallFGHStencil::applyBottomWall(NSEOF::FlowField&, int, int, int) [30]
                0.00    0.00    9792/1767660     NSEOF::Stencils::MovingWallFGHStencil::applyTopWall(NSEOF::FlowField&, int, int, int) [29]
                0.00    0.00   17952/1767660     NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [26]
                0.00    0.00   17952/1767660     NSEOF::Stencils::MovingWallFGHStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [28]
                0.00    0.00   17952/1767660     NSEOF::Stencils::MovingWallFGHStencil::applyBackWall(NSEOF::FlowField&, int, int, int) [27]
                0.00    0.00  172788/1767660     NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int, int) [3]
                0.00    0.00  484704/1767660     NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [11]
                0.00    0.00 1036728/1767660     NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int, int) [14]
[43]     0.0    0.00    0.00 1767660         NSEOF::FlowField::getFGH() [43]
-----------------------------------------------
                0.00    0.00  130560/1628180     NSEOF::Solvers::computeRHS3D(_p_KSP*, _p_Vec*, void*) [16]
                0.00    0.00  140000/1628180     NSEOF::FlowField::getPressureAndVelocity(double&, double*, int, int, int) [18]
                0.00    0.00  172788/1628180     NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int, int) [14]
                0.00    0.00  215424/1628180     NSEOF::Solvers::PetscSolver::solve() [76]
                0.00    0.00  969408/1628180     NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [11]
[44]     0.0    0.00    0.00 1628180         NSEOF::ScalarField::getScalar(int, int, int) [44]
-----------------------------------------------
                0.00    0.00      68/969476      NSEOF::Solvers::PetscSolver::solve() [76]
                0.00    0.00  969408/969476      NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [11]
[45]     0.0    0.00    0.00  969476         NSEOF::FlowField::getPressure() [45]
-----------------------------------------------
                0.00    0.00      68/521669      NSEOF::Solvers::computeRHS3D(_p_KSP*, _p_Vec*, void*) [16]
                0.00    0.00      69/521669      NSEOF::Solvers::computeMatrix3D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [15]
                0.00    0.00    3168/521669      NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int, int) [31]
                0.00    0.00  172788/521669      NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int, int) [3]
                0.00    0.00  172788/521669      NSEOF::Stencils::ObstacleStencil::apply(NSEOF::FlowField&, int, int, int) [13]
                0.00    0.00  172788/521669      NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int, int) [11]
[46]     0.0    0.00    0.00  521669         NSEOF::FlowField::getFlags() [46]
-----------------------------------------------
                0.00    0.00     411/246563      NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
                0.00    0.00  246152/246563      NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[47]     0.0    0.00    0.00  246563         NSEOF::FlowField::getCellsZ() const [47]
-----------------------------------------------
                0.00    0.00      68/172856      NSEOF::Solvers::computeRHS3D(_p_KSP*, _p_Vec*, void*) [16]
                0.00    0.00  172788/172856      NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int, int) [14]
[48]     0.0    0.00    0.00  172856         NSEOF::FlowField::getRHS() [48]
-----------------------------------------------
                0.00    0.00  172788/172788      NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
[49]     0.0    0.00    0.00  172788         NSEOF::Stencils::MaxUStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [49]
-----------------------------------------------
                0.00    0.00     411/159253      NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
                0.00    0.00  158842/159253      NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[50]     0.0    0.00    0.00  159253         NSEOF::FlowField::getCellsY() const [50]
-----------------------------------------------
                0.00    0.00     411/67843       NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [1]
                0.00    0.00   67432/67843       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[51]     0.0    0.00    0.00   67843         NSEOF::FlowField::getCellsX() const [51]
-----------------------------------------------
                0.00    0.00       7/39413       NSEOF::Stencils::BFInputVelocityStencil::BFInputVelocityStencil(NSEOF::Parameters const&) [128]
                0.00    0.00      70/39413       NSEOF::Stencils::VTKStencil::setFirstCorner_(int, int, int) [72]
                0.00    0.00    3168/39413       NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int, int) [31]
                0.00    0.00   36168/39413       NSEOF::Stencils::computeVelocity3D(int, int, int, double, NSEOF::Parameters const&) [54]
[52]     0.0    0.00    0.00   39413         NSEOF::UniformMeshsize::getPosY(int, int, int) const [52]
-----------------------------------------------
                0.00    0.00      70/36238       NSEOF::Stencils::VTKStencil::setFirstCorner_(int, int, int) [72]
                0.00    0.00   36168/36238       NSEOF::Stencils::computeVelocity3D(int, int, int, double, NSEOF::Parameters const&) [54]
[53]     0.0    0.00    0.00   36238         NSEOF::UniformMeshsize::getPosZ(int, int, int) const [53]
-----------------------------------------------
                0.00    0.00   17952/36168       NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [26]
                0.00    0.00   18216/36168       NSEOF::Stencils::BFInputVelocityStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [20]
[54]     0.0    0.00    0.00   36168         NSEOF::Stencils::computeVelocity3D(int, int, int, double, NSEOF::Parameters const&) [54]
                0.00    0.00   36168/39413       NSEOF::UniformMeshsize::getPosY(int, int, int) const [52]
                0.00    0.00   36168/36238       NSEOF::UniformMeshsize::getPosZ(int, int, int) const [53]
                0.00    0.00   36168/5594896     NSEOF::UniformMeshsize::getDy(int, int, int) const [41]
                0.00    0.00   36168/5569978     NSEOF::UniformMeshsize::getDz(int, int, int) const [42]
-----------------------------------------------
                0.00    0.00   20332/20332       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[55]     0.0    0.00    0.00   20332         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyBackWall(NSEOF::FlowField&, int, int, int) [55]
-----------------------------------------------
                0.00    0.00   20332/20332       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[56]     0.0    0.00    0.00   20332         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyLeftWall(NSEOF::FlowField&, int, int, int) [56]
-----------------------------------------------
                0.00    0.00   20332/20332       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[57]     0.0    0.00    0.00   20332         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [57]
-----------------------------------------------
                0.00    0.00   20332/20332       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[58]     0.0    0.00    0.00   20332         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyRightWall(NSEOF::FlowField&, int, int, int) [58]
-----------------------------------------------
                0.00    0.00   17952/17952       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[59]     0.0    0.00    0.00   17952         NSEOF::Stencils::NeumannFGHBoundaryStencil::applyFrontWall(NSEOF::FlowField&, int, int, int) [59]
-----------------------------------------------
                0.00    0.00   11492/11492       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[60]     0.0    0.00    0.00   11492         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int, int) [60]
-----------------------------------------------
                0.00    0.00   11492/11492       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [12]
[61]     0.0    0.00    0.00   11492         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyBottomWall(NSEOF::FlowField&, int, int, int) [61]
-----------------------------------------------
                0.00    0.00      70/3238        NSEOF::Stencils::VTKStencil::setFirstCorner_(int, int, int) [72]
                0.00    0.00    3168/3238        NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int, int) [31]
[62]     0.0    0.00    0.00    3238         NSEOF::UniformMeshsize::getPosX(int, int, int) const [62]
-----------------------------------------------
                0.00    0.00     840/840         NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int, int) [8]
[63]     0.0    0.00    0.00     840         void std::vector<double*, std::allocator<double*> >::_M_realloc_insert<double* const&>(__gnu_cxx::__normal_iterator<double**, std::vector<double*, std::allocator<double*> > >, double* const&) [63]
-----------------------------------------------
                0.00    0.00     840/840         NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int, int) [8]
[64]     0.0    0.00    0.00     840         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [64]
-----------------------------------------------
                0.00    0.00       8/341         NSEOF::readStringMandatory(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, tinyxml2::XMLElement*) [96]
                0.00    0.00      28/341         tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [147]
                0.00    0.00      88/341         tinyxml2::XMLElement::FindAttribute(char const*) const [89]
                0.00    0.00     103/341         tinyxml2::XMLNode::FirstChildElement(char const*) const [80]
                0.00    0.00     114/341         tinyxml2::XMLElement::ParseAttributes(char*) [84]
[65]     0.0    0.00    0.00     341         tinyxml2::StrPair::GetStr() [65]
-----------------------------------------------
                0.00    0.00     109/224         tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [147]
                0.00    0.00     115/224         tinyxml2::XMLNode::FirstChildElement(char const*) const [80]
[66]     0.0    0.00    0.00     224         tinyxml2::XMLElement::ToElement() [66]
-----------------------------------------------
                0.00    0.00     204/204         NSEOF::Simulation::setTimeStep() [4]
[67]     0.0    0.00    0.00     204         NSEOF::Stencils::MaxUStencil::getMaxValues() const [67]
-----------------------------------------------
                0.00    0.00     136/136         NSEOF::Simulation::setTimeStep() [4]
[68]     0.0    0.00    0.00     136         NSEOF::UniformMeshsize::getDxMin() const [68]
-----------------------------------------------
                0.00    0.00     136/136         NSEOF::Simulation::setTimeStep() [4]
[69]     0.0    0.00    0.00     136         NSEOF::UniformMeshsize::getDyMin() const [69]
-----------------------------------------------
                0.00    0.00     136/136         NSEOF::Simulation::setTimeStep() [4]
[70]     0.0    0.00    0.00     136         NSEOF::UniformMeshsize::getDzMin() const [70]
-----------------------------------------------
                0.00    0.00       1/85          tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [147]
                0.00    0.00      41/85          tinyxml2::XMLElement::ParseDeep(char*, tinyxml2::StrPair*) [85]
                0.00    0.00      43/85          tinyxml2::XMLAttribute::ParseDeep(char*, bool) [81]
