Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00     972/134703      NSEOF::Stencils::MovingWallFGHStencil::applyBottomWall(NSEOF::FlowField&, int, int) [47]
                0.00    0.00     972/134703      NSEOF::Stencils::MovingWallFGHStencil::applyTopWall(NSEOF::FlowField&, int, int) [46]
                0.00    0.00    1782/134703      NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int) [39]
                0.00    0.00   18711/134703      NSEOF::Stencils::FGHStencil::apply(NSEOF::FlowField&, int, int) [1]
                0.00    0.00   37422/134703      NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int) [29]
                0.00    0.00   74844/134703      NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int) [26]
[20]     0.0    0.00    0.00  134703         NSEOF::FlowField::getFGH() [20]
-----------------------------------------------
                0.00    0.00      81/74925       NSEOF::Solvers::PetscSolver::solve() [65]
                0.00    0.00   74844/74925       NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int) [29]
[21]     0.0    0.00    0.00   74925         NSEOF::FlowField::getPressure() [21]
-----------------------------------------------
                0.00    0.00   16200/70022       NSEOF::Solvers::computeRHS2D(_p_KSP*, _p_Vec*, void*) [285]
                0.00    0.00   16400/70022       NSEOF::Solvers::computeMatrix2D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [287]
                0.00    0.00   18711/70022       NSEOF::Stencils::ObstacleStencil::apply(NSEOF::FlowField&, int, int) [28]
                0.00    0.00   18711/70022       NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int) [29]
[22]     0.0    0.00    0.00   70022         NSEOF::IntScalarField::getValue(int, int, int) [22]
-----------------------------------------------
                0.00    0.00      81/37849       NSEOF::Solvers::computeRHS2D(_p_KSP*, _p_Vec*, void*) [285]
                0.00    0.00      82/37849       NSEOF::Solvers::computeMatrix2D(_p_KSP*, _p_Mat*, _p_Mat*, void*) [287]
                0.00    0.00     264/37849       NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int) [53]
                0.00    0.00   18711/37849       NSEOF::Stencils::ObstacleStencil::apply(NSEOF::FlowField&, int, int) [28]
                0.00    0.00   18711/37849       NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int) [29]
[23]     0.0    0.00    0.00   37849         NSEOF::FlowField::getFlags() [23]
-----------------------------------------------
                0.00    0.00   19173/19173       NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [60]
[24]     0.0    0.00    0.00   19173         NSEOF::UniformMeshsize::getDx(int, int, int) const [24]
-----------------------------------------------
                0.00    0.00      81/18792       NSEOF::Solvers::computeRHS2D(_p_KSP*, _p_Vec*, void*) [285]
                0.00    0.00   18711/18792       NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int) [26]
[25]     0.0    0.00    0.00   18792         NSEOF::FlowField::getRHS() [25]
-----------------------------------------------
                0.00    0.00   18711/18711       NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
[26]     0.0    0.00    0.00   18711         NSEOF::Stencils::RHSStencil::apply(NSEOF::FlowField&, int, int) [26]
                0.00    0.00   74844/134703      NSEOF::FlowField::getFGH() [20]
                0.00    0.00   74844/433399      NSEOF::VectorField::getVector(int, int, int) [15]
                0.00    0.00   18711/299067      NSEOF::UniformMeshsize::getDx(int, int) const [17]
                0.00    0.00   18711/302659      NSEOF::UniformMeshsize::getDy(int, int) const [16]
                0.00    0.00   18711/18792       NSEOF::FlowField::getRHS() [25]
                0.00    0.00   18711/147739      NSEOF::ScalarField::getScalar(int, int, int) [19]
-----------------------------------------------
                0.00    0.00   18711/18711       NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
[27]     0.0    0.00    0.00   18711         NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int) [27]
                0.00    0.00   18711/248896      NSEOF::FlowField::getVelocity() [18]
                0.00    0.00   18711/433399      NSEOF::VectorField::getVector(int, int, int) [15]
                0.00    0.00   18711/299067      NSEOF::UniformMeshsize::getDx(int, int) const [17]
                0.00    0.00   18711/302659      NSEOF::UniformMeshsize::getDy(int, int) const [16]
-----------------------------------------------
                0.00    0.00   18711/18711       NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
[28]     0.0    0.00    0.00   18711         NSEOF::Stencils::ObstacleStencil::apply(NSEOF::FlowField&, int, int) [28]
                0.00    0.00   18711/37849       NSEOF::FlowField::getFlags() [23]
                0.00    0.00   18711/70022       NSEOF::IntScalarField::getValue(int, int, int) [22]
                0.00    0.00   18711/248896      NSEOF::FlowField::getVelocity() [18]
-----------------------------------------------
                0.00    0.00   18711/18711       NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
[29]     0.0    0.00    0.00   18711         NSEOF::Stencils::VelocityStencil::apply(NSEOF::FlowField&, int, int) [29]
                0.00    0.00   74844/433399      NSEOF::VectorField::getVector(int, int, int) [15]
                0.00    0.00   74844/74925       NSEOF::FlowField::getPressure() [21]
                0.00    0.00   74844/147739      NSEOF::ScalarField::getScalar(int, int, int) [19]
                0.00    0.00   37422/299067      NSEOF::UniformMeshsize::getDx(int, int) const [17]
                0.00    0.00   37422/134703      NSEOF::FlowField::getFGH() [20]
                0.00    0.00   37422/302659      NSEOF::UniformMeshsize::getDy(int, int) const [16]
                0.00    0.00   18711/37849       NSEOF::FlowField::getFlags() [23]
                0.00    0.00   18711/70022       NSEOF::IntScalarField::getValue(int, int, int) [22]
                0.00    0.00   18711/248896      NSEOF::FlowField::getVelocity() [18]
-----------------------------------------------
                0.00    0.00   16600/16600       NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
[30]     0.0    0.00    0.00   16600         NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int) [30]
                0.00    0.00   16600/16600       NSEOF::FlowField::getPressureAndVelocity(double&, double*, int, int) [31]
                0.00    0.00     747/747         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [49]
                0.00    0.00     747/747         void std::vector<double*, std::allocator<double*> >::_M_realloc_insert<double* const&>(__gnu_cxx::__normal_iterator<double**, std::vector<double*, std::allocator<double*> > >, double* const&) [48]
                0.00    0.00      83/83          NSEOF::Stencils::VTKStencil::setFirstCorner_(int, int, int) [59]
-----------------------------------------------
                0.00    0.00   16600/16600       NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int) [30]
[31]     0.0    0.00    0.00   16600         NSEOF::FlowField::getPressureAndVelocity(double&, double*, int, int) [31]
                0.00    0.00   49800/433399      NSEOF::VectorField::getVector(int, int, int) [15]
                0.00    0.00   16600/147739      NSEOF::ScalarField::getScalar(int, int, int) [19]
-----------------------------------------------
                0.00    0.00     489/14884       NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
                0.00    0.00   14395/14884       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
[32]     0.0    0.00    0.00   14884         NSEOF::FlowField::getCellsY() const [32]
-----------------------------------------------
                0.00    0.00     489/12444       NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
                0.00    0.00   11955/12444       NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
[33]     0.0    0.00    0.00   12444         NSEOF::FlowField::getCellsX() const [33]
-----------------------------------------------
                0.00    0.00       3/3936        NSEOF::Stencils::BFInputVelocityStencil::BFInputVelocityStencil(NSEOF::Parameters const&) [117]
                0.00    0.00      83/3936        NSEOF::Stencils::VTKStencil::setFirstCorner_(int, int, int) [59]
                0.00    0.00     264/3936        NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int) [53]
                0.00    0.00    1782/3936        NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int) [39]
                0.00    0.00    1804/3936        NSEOF::Stencils::BFInputVelocityStencil::applyLeftWall(NSEOF::FlowField&, int, int) [37]
[34]     0.0    0.00    0.00    3936         NSEOF::UniformMeshsize::getPosY(int, int) const [34]
-----------------------------------------------
                0.00    0.00    1863/1863        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
[35]     0.0    0.00    0.00    1863         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyLeftWall(NSEOF::FlowField&, int, int) [35]
                0.00    0.00    1863/248896      NSEOF::FlowField::getVelocity() [18]
                0.00    0.00    1863/433399      NSEOF::VectorField::getVector(int, int, int) [15]
                0.00    0.00    1863/299067      NSEOF::UniformMeshsize::getDx(int, int) const [17]
                0.00    0.00    1863/302659      NSEOF::UniformMeshsize::getDy(int, int) const [16]
-----------------------------------------------
                0.00    0.00    1863/1863        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
[36]     0.0    0.00    0.00    1863         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyRightWall(NSEOF::FlowField&, int, int) [36]
                0.00    0.00    1863/248896      NSEOF::FlowField::getVelocity() [18]
                0.00    0.00    1863/433399      NSEOF::VectorField::getVector(int, int, int) [15]
                0.00    0.00    1863/299067      NSEOF::UniformMeshsize::getDx(int, int) const [17]
                0.00    0.00    1863/302659      NSEOF::UniformMeshsize::getDy(int, int) const [16]
-----------------------------------------------
                0.00    0.00    1804/1804        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
[37]     0.0    0.00    0.00    1804         NSEOF::Stencils::BFInputVelocityStencil::applyLeftWall(NSEOF::FlowField&, int, int) [37]
                0.00    0.00    5412/248896      NSEOF::FlowField::getVelocity() [18]
                0.00    0.00    5412/433399      NSEOF::VectorField::getVector(int, int, int) [15]
                0.00    0.00    1804/3936        NSEOF::UniformMeshsize::getPosY(int, int) const [34]
                0.00    0.00    1804/302659      NSEOF::UniformMeshsize::getDy(int, int) const [16]
-----------------------------------------------
                0.00    0.00    1804/1804        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
[38]     0.0    0.00    0.00    1804         NSEOF::Stencils::NeumannVelocityBoundaryStencil::applyRightWall(NSEOF::FlowField&, int, int) [38]
                0.00    0.00    7216/248896      NSEOF::FlowField::getVelocity() [18]
                0.00    0.00    7216/433399      NSEOF::VectorField::getVector(int, int, int) [15]
-----------------------------------------------
                0.00    0.00    1782/1782        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
[39]     0.0    0.00    0.00    1782         NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int) [39]
                0.00    0.00    1782/3936        NSEOF::UniformMeshsize::getPosY(int, int) const [34]
                0.00    0.00    1782/302659      NSEOF::UniformMeshsize::getDy(int, int) const [16]
                0.00    0.00    1782/134703      NSEOF::FlowField::getFGH() [20]
                0.00    0.00    1782/433399      NSEOF::VectorField::getVector(int, int, int) [15]
-----------------------------------------------
                0.00    0.00    1782/1782        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
[40]     0.0    0.00    0.00    1782         NSEOF::Stencils::NeumannFGHBoundaryStencil::applyTopWall(NSEOF::FlowField&, int, int) [40]
-----------------------------------------------
                0.00    0.00    1743/1743        NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [60]
[41]     0.0    0.00    0.00    1743         NSEOF::UniformMeshsize::getDy(int, int, int) const [41]
-----------------------------------------------
                0.00    0.00    1053/1053        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
[42]     0.0    0.00    0.00    1053         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int) [42]
                0.00    0.00    1053/248896      NSEOF::FlowField::getVelocity() [18]
                0.00    0.00    1053/433399      NSEOF::VectorField::getVector(int, int, int) [15]
                0.00    0.00    1053/299067      NSEOF::UniformMeshsize::getDx(int, int) const [17]
                0.00    0.00    1053/302659      NSEOF::UniformMeshsize::getDy(int, int) const [16]
-----------------------------------------------
                0.00    0.00    1053/1053        NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
[43]     0.0    0.00    0.00    1053         non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyBottomWall(NSEOF::FlowField&, int, int) [43]
                0.00    0.00    1053/248896      NSEOF::FlowField::getVelocity() [18]
                0.00    0.00    1053/433399      NSEOF::VectorField::getVector(int, int, int) [15]
                0.00    0.00    1053/299067      NSEOF::UniformMeshsize::getDx(int, int) const [17]
                0.00    0.00    1053/302659      NSEOF::UniformMeshsize::getDy(int, int) const [16]
-----------------------------------------------
                0.00    0.00     984/984         NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
[44]     0.0    0.00    0.00     984         NSEOF::Stencils::MovingWallVelocityStencil::applyTopWall(NSEOF::FlowField&, int, int) [44]
                0.00    0.00    2952/248896      NSEOF::FlowField::getVelocity() [18]
                0.00    0.00    2952/433399      NSEOF::VectorField::getVector(int, int, int) [15]
-----------------------------------------------
                0.00    0.00     984/984         NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
[45]     0.0    0.00    0.00     984         NSEOF::Stencils::MovingWallVelocityStencil::applyBottomWall(NSEOF::FlowField&, int, int) [45]
                0.00    0.00    2952/248896      NSEOF::FlowField::getVelocity() [18]
                0.00    0.00    2952/433399      NSEOF::VectorField::getVector(int, int, int) [15]
-----------------------------------------------
                0.00    0.00     972/972         NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
[46]     0.0    0.00    0.00     972         NSEOF::Stencils::MovingWallFGHStencil::applyTopWall(NSEOF::FlowField&, int, int) [46]
                0.00    0.00     972/134703      NSEOF::FlowField::getFGH() [20]
                0.00    0.00     972/433399      NSEOF::VectorField::getVector(int, int, int) [15]
-----------------------------------------------
                0.00    0.00     972/972         NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
[47]     0.0    0.00    0.00     972         NSEOF::Stencils::MovingWallFGHStencil::applyBottomWall(NSEOF::FlowField&, int, int) [47]
                0.00    0.00     972/134703      NSEOF::FlowField::getFGH() [20]
                0.00    0.00     972/433399      NSEOF::VectorField::getVector(int, int, int) [15]
-----------------------------------------------
                0.00    0.00     747/747         NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int) [30]
[48]     0.0    0.00    0.00     747         void std::vector<double*, std::allocator<double*> >::_M_realloc_insert<double* const&>(__gnu_cxx::__normal_iterator<double**, std::vector<double*, std::allocator<double*> > >, double* const&) [48]
-----------------------------------------------
                0.00    0.00     747/747         NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int) [30]
[49]     0.0    0.00    0.00     747         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [49]
-----------------------------------------------
                0.00    0.00     489/489         NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
[50]     0.0    0.00    0.00     489         NSEOF::FlowField::getCellsZ() const [50]
-----------------------------------------------
                0.00    0.00      83/347         NSEOF::Stencils::VTKStencil::setFirstCorner_(int, int, int) [59]
                0.00    0.00     264/347         NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int) [53]
[51]     0.0    0.00    0.00     347         NSEOF::UniformMeshsize::getPosX(int, int) const [51]
-----------------------------------------------
                0.00    0.00       8/334         NSEOF::readStringMandatory(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, tinyxml2::XMLElement*) [85]
                0.00    0.00      28/334         tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [136]
                0.00    0.00      85/334         tinyxml2::XMLElement::FindAttribute(char const*) const [78]
                0.00    0.00     102/334         tinyxml2::XMLNode::FirstChildElement(char const*) const [69]
                0.00    0.00     111/334         tinyxml2::XMLElement::ParseAttributes(char*) [73]
[52]     0.0    0.00    0.00     334         tinyxml2::StrPair::GetStr() [52]
-----------------------------------------------
                0.00    0.00     264/264         NSEOF::FieldIterator<NSEOF::FlowField>::iterate() [2]
[53]     0.0    0.00    0.00     264         NSEOF::Stencils::BFStepInitStencil::apply(NSEOF::FlowField&, int, int) [53]
                0.00    0.00     792/299067      NSEOF::UniformMeshsize::getDx(int, int) const [17]
                0.00    0.00     792/302659      NSEOF::UniformMeshsize::getDy(int, int) const [16]
                0.00    0.00     264/37849       NSEOF::FlowField::getFlags() [23]
                0.00    0.00     264/347         NSEOF::UniformMeshsize::getPosX(int, int) const [51]
                0.00    0.00     264/3936        NSEOF::UniformMeshsize::getPosY(int, int) const [34]
-----------------------------------------------
                0.00    0.00     243/243         NSEOF::Simulation::setTimeStep() [5]
[54]     0.0    0.00    0.00     243         NSEOF::Stencils::MaxUStencil::getMaxValues() const [54]
-----------------------------------------------
                0.00    0.00     106/220         tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [136]
                0.00    0.00     114/220         tinyxml2::XMLNode::FirstChildElement(char const*) const [69]
[55]     0.0    0.00    0.00     220         tinyxml2::XMLElement::ToElement() [55]
-----------------------------------------------
                0.00    0.00       1/163         NSEOF::Simulation::initializeFlowField() [6]
                0.00    0.00      81/163         NSEOF::Simulation::solveTimestep() [3]
                0.00    0.00      81/163         NSEOF::Simulation::setTimeStep() [5]
[56]     0.0    0.00    0.00     163         NSEOF::GlobalBoundaryIterator<NSEOF::FlowField>::iterate() [56]
                0.00    0.00   14395/14884       NSEOF::FlowField::getCellsY() const [32]
                0.00    0.00   11955/12444       NSEOF::FlowField::getCellsX() const [33]
                0.00    0.00    1863/1863        non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyRightWall(NSEOF::FlowField&, int, int) [36]
                0.00    0.00    1863/1863        non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyLeftWall(NSEOF::FlowField&, int, int) [35]
                0.00    0.00    1804/1804        NSEOF::Stencils::NeumannVelocityBoundaryStencil::applyRightWall(NSEOF::FlowField&, int, int) [38]
                0.00    0.00    1804/1804        NSEOF::Stencils::BFInputVelocityStencil::applyLeftWall(NSEOF::FlowField&, int, int) [37]
                0.00    0.00    1782/1782        NSEOF::Stencils::NeumannFGHBoundaryStencil::applyTopWall(NSEOF::FlowField&, int, int) [40]
                0.00    0.00    1782/1782        NSEOF::Stencils::BFInputFGHStencil::applyLeftWall(NSEOF::FlowField&, int, int) [39]
                0.00    0.00    1053/1053        non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyTopWall(NSEOF::FlowField&, int, int) [42]
                0.00    0.00    1053/1053        non-virtual thunk to NSEOF::Stencils::MaxUStencil::applyBottomWall(NSEOF::FlowField&, int, int) [43]
                0.00    0.00     984/984         NSEOF::Stencils::MovingWallVelocityStencil::applyTopWall(NSEOF::FlowField&, int, int) [44]
                0.00    0.00     984/984         NSEOF::Stencils::MovingWallVelocityStencil::applyBottomWall(NSEOF::FlowField&, int, int) [45]
                0.00    0.00     972/972         NSEOF::Stencils::MovingWallFGHStencil::applyTopWall(NSEOF::FlowField&, int, int) [46]
                0.00    0.00     972/972         NSEOF::Stencils::MovingWallFGHStencil::applyBottomWall(NSEOF::FlowField&, int, int) [47]
-----------------------------------------------
                0.00    0.00     162/162         NSEOF::Simulation::setTimeStep() [5]
[57]     0.0    0.00    0.00     162         NSEOF::UniformMeshsize::getDxMin() const [57]
-----------------------------------------------
                0.00    0.00     162/162         NSEOF::Simulation::setTimeStep() [5]
[58]     0.0    0.00    0.00     162         NSEOF::UniformMeshsize::getDyMin() const [58]
-----------------------------------------------
                0.00    0.00      83/83          NSEOF::Stencils::VTKStencil::apply(NSEOF::FlowField&, int, int) [30]
[59]     0.0    0.00    0.00      83         NSEOF::Stencils::VTKStencil::setFirstCorner_(int, int, int) [59]
                0.00    0.00      83/347         NSEOF::UniformMeshsize::getPosX(int, int) const [51]
                0.00    0.00      83/3936        NSEOF::UniformMeshsize::getPosY(int, int) const [34]
-----------------------------------------------
                0.00    0.00      83/83          NSEOF::Stencils::VTKStencil::write(int) [61]
[60]     0.0    0.00    0.00      83         NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [60]
                0.00    0.00   19173/19173       NSEOF::UniformMeshsize::getDx(int, int, int) const [24]
                0.00    0.00    1743/1743        NSEOF::UniformMeshsize::getDy(int, int, int) const [41]
                0.00    0.00      83/83          NSEOF::UniformMeshsize::getDz(int, int, int) const [63]
-----------------------------------------------
                0.00    0.00      83/83          NSEOF::Simulation::plotVTK(int) [4]
[61]     0.0    0.00    0.00      83         NSEOF::Stencils::VTKStencil::write(int) [61]
                0.00    0.00      83/83          NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [60]
-----------------------------------------------
                0.00    0.00      83/83          NSEOF::Simulation::plotVTK(int) [4]
[62]     0.0    0.00    0.00      83         NSEOF::Stencils::VTKStencil::VTKStencil(NSEOF::Parameters const&) [62]
-----------------------------------------------
                0.00    0.00      83/83          NSEOF::Stencils::VTKStencil::writePositions_(_IO_FILE*) [60]
[63]     0.0    0.00    0.00      83         NSEOF::UniformMeshsize::getDz(int, int, int) const [63]
-----------------------------------------------
                0.00    0.00       1/82          tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [136]
                0.00    0.00      40/82          tinyxml2::XMLElement::ParseDeep(char*, tinyxml2::StrPair*) [74]
                0.00    0.00      41/82          tinyxml2::XMLAttribute::ParseDeep(char*, bool) [70]
[64]     0.0    0.00    0.00      82         tinyxml2::XMLComment::ParseDeep(char*, tinyxml2::StrPair*) [64]
-----------------------------------------------
                0.00    0.00      81/81          NSEOF::Simulation::solveTimestep() [3]
[65]     0.0    0.00    0.00      81         NSEOF::Solvers::PetscSolver::solve() [65]
                0.00    0.00   21384/147739      NSEOF::ScalarField::getScalar(int, int, int) [19]
                0.00    0.00      81/74925       NSEOF::FlowField::getPressure() [21]
-----------------------------------------------
                0.00    0.00      81/81          NSEOF::Simulation::setTimeStep() [5]
[66]     0.0    0.00    0.00      81         NSEOF::Stencils::MaxUStencil::reset() [66]
-----------------------------------------------
                                   1             tinyxml2::XMLComment::~XMLComment() <cycle 1> [129]
                                   1             tinyxml2::XMLDeclaration::~XMLDeclaration() <cycle 1> [135]
                                   4             tinyxml2::XMLText::~XMLText() <cycle 1> [87]
                                  41             tinyxml2::XMLNode::~XMLNode() <cycle 1> [71]
                0.00    0.00       1/18          tinyxml2::XMLDocument::~XMLDocument() [133]
                0.00    0.00       1/18          tinyxml2::XMLDocument::LoadFile(_IO_FILE*) [130]
                0.00    0.00       1/18          tinyxml2::XMLDocument::LoadFile(char const*) [131]
[67]     0.0    0.00    0.00      50         tinyxml2::XMLNode::DeleteChildren() <cycle 1> [67]
                0.00    0.00      26/40          tinyxml2::XMLElement::~XMLElement() [75]
                0.00    0.00      26/40          tinyxml2::MemPoolT<104>::Free(void*) [77]
                0.00    0.00       4/4           tinyxml2::MemPoolT<96>::Free(void*) [89]
                0.00    0.00       2/2           tinyxml2::MemPoolT<88>::Free(void*) [94]
                                  26             tinyxml2::XMLNode::~XMLNode() <cycle 1> [71]
                                   4             tinyxml2::XMLText::~XMLText() <cycle 1> [87]
                                   1             tinyxml2::XMLComment::~XMLComment() <cycle 1> [129]
                                   1             tinyxml2::XMLDeclaration::~XMLDeclaration() <cycle 1> [135]
-----------------------------------------------
                0.00    0.00      47/47          tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [136]
[68]     0.0    0.00    0.00      47         tinyxml2::XMLDocument::Identify(char*, tinyxml2::XMLNode**) [68]
-----------------------------------------------
                0.00    0.00      12/44          NSEOF::readWall(tinyxml2::XMLElement*, double*, double&) [84]
                0.00    0.00      32/44          NSEOF::Configuration::loadParameters(NSEOF::Parameters&, ompi_communicator_t* const&) [242]
[69]     0.0    0.00    0.00      44         tinyxml2::XMLNode::FirstChildElement(char const*) const [69]
                0.00    0.00     114/220         tinyxml2::XMLElement::ToElement() [55]
                0.00    0.00     102/334         tinyxml2::StrPair::GetStr() [52]
                0.00    0.00      12/24          tinyxml2::XMLNode::ToElement() [80]
-----------------------------------------------
                0.00    0.00      41/41          tinyxml2::XMLElement::ParseAttributes(char*) [73]
[70]     0.0    0.00    0.00      41         tinyxml2::XMLAttribute::ParseDeep(char*, bool) [70]
                0.00    0.00      41/82          tinyxml2::XMLComment::ParseDeep(char*, tinyxml2::StrPair*) [64]
-----------------------------------------------
                                  26             tinyxml2::XMLNode::DeleteChildren() <cycle 1> [67]
                0.00    0.00       1/18          NSEOF::Configuration::loadParameters(NSEOF::Parameters&, ompi_communicator_t* const&) [242]
                0.00    0.00      14/18          tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [136]
[71]     0.0    0.00    0.00      41         tinyxml2::XMLNode::~XMLNode() <cycle 1> [71]
                                  41             tinyxml2::XMLNode::DeleteChildren() <cycle 1> [67]
-----------------------------------------------
                0.00    0.00      41/41          tinyxml2::XMLElement::~XMLElement() [75]
[72]     0.0    0.00    0.00      41         tinyxml2::MemPoolT<72>::Free(void*) [72]
-----------------------------------------------
                0.00    0.00      40/40          tinyxml2::XMLElement::ParseDeep(char*, tinyxml2::StrPair*) [74]
[73]     0.0    0.00    0.00      40         tinyxml2::XMLElement::ParseAttributes(char*) [73]
                0.00    0.00     111/334         tinyxml2::StrPair::GetStr() [52]
                0.00    0.00      41/41          tinyxml2::XMLAttribute::ParseDeep(char*, bool) [70]
-----------------------------------------------
                0.00    0.00      40/40          tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [136]
[74]     0.0    0.00    0.00      40         tinyxml2::XMLElement::ParseDeep(char*, tinyxml2::StrPair*) [74]
                0.00    0.00      40/82          tinyxml2::XMLComment::ParseDeep(char*, tinyxml2::StrPair*) [64]
                0.00    0.00      40/40          tinyxml2::XMLElement::ParseAttributes(char*) [73]
-----------------------------------------------
                0.00    0.00      14/40          tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [136]
                0.00    0.00      26/40          tinyxml2::XMLNode::DeleteChildren() <cycle 1> [67]
[75]     0.0    0.00    0.00      40         tinyxml2::XMLElement::~XMLElement() [75]
                0.00    0.00      41/41          tinyxml2::MemPoolT<72>::Free(void*) [72]
-----------------------------------------------
                0.00    0.00      40/40          tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [136]
[76]     0.0    0.00    0.00      40         tinyxml2::MemPoolT<104>::SetTracked() [76]
-----------------------------------------------
                0.00    0.00      14/40          tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [136]
                0.00    0.00      26/40          tinyxml2::XMLNode::DeleteChildren() <cycle 1> [67]
[77]     0.0    0.00    0.00      40         tinyxml2::MemPoolT<104>::Free(void*) [77]
-----------------------------------------------
                0.00    0.00      18/39          NSEOF::readWall(tinyxml2::XMLElement*, double*, double&) [84]
                0.00    0.00      21/39          NSEOF::Configuration::loadParameters(NSEOF::Parameters&, ompi_communicator_t* const&) [242]
[78]     0.0    0.00    0.00      39         tinyxml2::XMLElement::FindAttribute(char const*) const [78]
                0.00    0.00      85/334         tinyxml2::StrPair::GetStr() [52]
-----------------------------------------------
                0.00    0.00      13/31          NSEOF::Configuration::loadParameters(NSEOF::Parameters&, ompi_communicator_t* const&) [242]
                0.00    0.00      18/31          NSEOF::readWall(tinyxml2::XMLElement*, double*, double&) [84]
[79]     0.0    0.00    0.00      31         tinyxml2::XMLAttribute::QueryDoubleValue(double*) const [79]
-----------------------------------------------
                0.00    0.00      12/24          tinyxml2::XMLNode::ParseDeep(char*, tinyxml2::StrPair*) [136]
